Num_Acc,num_veh,category_veh,obstacle,obstacle_m,choc,manoeuvre
201200000086,B02,14,0,2,5,1
201200000086,A01,1,0,2,3,1
201200000087,A01,7,6,0,1,14
201200000088,B02,7,0,2,1,1
201200000088,A01,10,0,0,1,1
201200000089,A01,7,0,2,1,1
201200000089,B02,30,0,2,1,5
201200000090,B02,31,0,2,1,1
201200000090,A01,7,0,2,8,9
201200000091,A01,7,0,1,3,1
201200000092,A01,7,0,2,1,13
201200000092,B02,10,0,2,1,1
201200000093,A01,7,1,0,3,13
201200000094,B02,21,0,2,3,1
201200000094,C03,7,0,2,2,1
201200000094,A01,7,0,2,3,13
201200000095,A01,7,0,2,1,2
201200000095,B02,7,0,2,4,1
201200000096,B02,33,0,2,8,1
201200000096,A01,7,0,0,2,15
201200000096,C03,7,0,0,6,1
201200000097,A01,7,0,1,1,1
201200000098,B02,33,0,2,1,13
201200000098,A01,10,0,0,4,13
201200000099,A01,1,0,0,0,1
201200000099,C03,1,0,2,1,1
201200000099,B02,1,0,2,1,1
201200000100,A01,7,0,1,1,1
201200000101,A01,7,0,2,2,1
201200000101,B02,7,0,2,2,1
201200000102,A01,7,0,2,2,1
201200000102,B02,7,0,2,3,1
201200000103,A01,7,0,2,1,1
201200000103,B02,7,0,0,4,1
201200000104,B02,1,0,2,1,15
201200000104,A01,33,0,2,1,1
201200000105,A01,7,0,1,1,1
201200000106,A01,7,2,0,9,1
201200000107,A01,7,0,1,3,1
201200000108,A01,7,0,2,3,17
201200000109,A01,31,0,2,2,15
201200000109,B02,7,0,0,6,15
201200000110,B02,21,0,2,8,1
201200000110,A01,15,0,2,3,11
201200000111,A01,7,13,0,9,0
201200000112,A01,7,0,2,3,1
201200000112,B02,7,0,2,3,1
201200000113,A01,7,0,1,1,0
201200000114,A01,7,0,2,3,15
201200000114,B02,33,0,2,3,1
201200000115,A01,7,0,1,8,1
201200000116,A01,33,0,5,0,21
201200000117,B02,30,0,2,1,1
201200000117,A01,7,0,2,1,15
201200000118,B02,17,0,2,1,1
201200000118,A01,7,0,2,1,15
201200000119,A01,7,0,0,9,1
201200000120,A01,32,0,0,7,1
201200000121,B02,33,0,2,1,1
201200000121,A01,7,0,2,6,19
201200000122,A01,1,0,0,1,0
201200000122,B02,7,0,2,7,1
201200000123,B02,7,0,2,1,20
201200000123,A01,1,0,2,4,1
201200000124,A01,7,0,2,3,13
201200000124,B02,7,0,2,3,1
201200000125,B02,30,0,2,1,1
201200000125,A01,10,0,0,6,4
201200000126,A01,7,6,0,1,1
201200000127,A01,7,16,0,2,0
201200000128,A01,33,0,0,9,1
201200000129,A01,7,1,0,1,1
201200000130,A01,7,13,0,1,14
201200000131,A01,7,0,1,2,1
201200000132,A01,10,0,1,3,0
201200000133,B02,7,0,2,3,1
201200000133,A01,7,0,2,3,1
201200000134,A01,7,0,1,2,1
201200000135,B02,31,0,2,1,1
201200000135,A01,7,0,2,3,15
201200000136,A01,7,0,1,3,1
201200000137,A01,7,0,2,3,13
201200000137,B02,7,0,2,3,1
201200000138,B02,2,0,0,1,15
201200000138,A01,7,0,0,8,1
201200000139,B02,1,0,2,5,19
201200000139,A01,7,0,9,2,1
201200000140,A01,7,0,0,6,15
201200000140,B02,33,1,2,1,1
201200000141,B02,31,0,0,0,1
201200000141,A01,37,0,0,2,15
201200000142,A01,7,0,0,2,0
201200000143,A01,7,0,1,3,1
201200000144,A01,7,2,0,8,14
201200000145,A01,7,0,0,1,20
201200000146,A01,30,2,0,1,1
201200000147,B02,2,0,0,8,0
201200000147,A01,7,0,0,8,0
201200000148,A01,7,16,0,9,1
201200000149,A01,30,0,2,1,1
201200000149,B02,7,0,2,3,15
201200000150,A01,7,2,0,1,1
201200000151,B02,7,0,2,2,1
201200000151,A01,1,0,2,1,1
201200000152,C03,10,0,0,5,23
201200000152,B02,7,0,2,6,23
201200000152,D04,10,0,2,1,1
201200000152,A01,15,0,2,1,1
201200000153,A01,7,0,1,7,17
201200000154,A01,7,0,2,3,13
201200000154,B02,7,0,2,3,1
201200000155,A01,7,6,0,2,1
201200000156,A01,7,0,0,1,1
201200000157,A01,3,15,0,1,1
201200000158,B02,20,0,2,1,18
201200000158,A01,32,0,2,2,1
201200000159,A01,7,13,0,1,1
201200000160,A01,10,0,2,2,1
201200000160,B02,1,0,0,4,1
201200000161,A01,7,13,0,9,1
201200000162,B02,7,0,2,1,1
201200000162,A01,7,0,0,8,11
201200000163,A01,31,0,2,1,2
201200000164,A01,7,0,2,1,13
201200000164,B02,10,0,2,3,1
201200000165,A01,7,0,2,4,2
201200000165,B02,7,0,2,1,2
201200000166,B02,14,0,0,6,15
201200000166,A01,33,0,2,1,21
201200000167,A01,7,1,1,1,2
201200000167,B02,7,0,2,4,24
201200000167,C03,7,0,0,7,24
201200000167,D04,7,0,0,4,24
201200000167,E05,7,0,0,4,24
201200000168,A01,33,0,2,1,2
201200000168,B02,7,0,2,5,9
201200000169,A01,33,0,1,1,1
201200000170,A01,7,0,0,1,0
201200000171,A01,31,0,0,1,1
201200000172,C03,7,0,2,3,2
201200000172,A01,10,0,2,1,5
201200000172,B02,7,0,2,1,1
201200000173,A01,7,0,1,2,21
201200000174,A01,7,0,1,3,1
201200000175,A01,7,13,0,2,14
201200000176,C03,7,0,2,6,1
201200000176,B02,1,0,0,0,23
201200000176,A01,7,0,2,1,1
201200000177,A01,3,0,0,2,15
201200000177,B02,30,0,0,1,1
201200000178,A01,7,0,0,9,1
201200000179,B02,7,0,2,3,1
201200000179,A01,7,0,2,3,1
201200000180,A01,33,0,2,1,2
201200000180,B02,33,0,0,4,0
201200000181,A01,7,13,0,2,1
201200000182,A01,33,0,0,0,1
201200000183,A01,7,6,0,1,1
201200000184,B02,7,0,2,7,1
201200000184,A01,33,0,2,8,13
201200000185,A01,7,4,0,3,17
201200000186,A01,7,13,0,1,1
201200000187,A01,7,13,0,1,1
201200000188,A01,7,13,0,9,21
201200000189,A01,7,0,2,7,13
201200000189,B02,14,0,2,1,1
201200000190,A01,17,0,2,2,1
201200000190,B02,7,0,2,8,15
201200000191,A01,7,0,2,3,13
201200000191,B02,7,0,2,3,1
201200000192,A01,7,0,0,1,0
201200000193,A01,7,2,0,1,1
201200000194,A01,7,0,2,3,5
201200000194,B02,14,0,2,3,1
201200000195,A01,10,0,2,3,13
201200000195,B02,7,0,2,2,13
201200000196,B02,7,0,2,1,1
201200000196,A01,7,0,2,8,13
201200000197,A01,7,0,1,2,1
201200000198,A01,3,6,0,1,1
201200000199,A01,7,13,0,3,1
201200000200,B02,33,0,2,1,13
201200000200,A01,7,0,2,3,1
201200000201,A01,7,2,0,1,13
201200000202,A01,33,0,0,0,15
201200000203,A01,7,1,2,2,15
201200000203,B02,7,0,2,1,1
201200000203,C03,7,0,2,1,23
201200000204,B02,10,0,2,6,19
201200000204,A01,7,0,2,2,1
201200000205,A01,7,0,2,1,15
201200000205,B02,7,0,2,1,1
201200000206,A01,7,2,0,8,13
201200000207,A01,7,0,1,2,1
201200000208,A01,7,2,0,8,1
201200000209,A01,7,13,0,3,1
201200000210,B02,7,8,0,3,16
201200000210,A01,7,12,0,1,1
201200000211,A01,7,13,0,3,13
201200000212,A01,7,0,2,2,19
201200000212,B02,17,0,2,3,1
201200000213,A01,7,2,0,1,19
201200000214,B02,7,0,0,3,19
201200000214,A01,7,0,0,1,1
201200000215,A01,7,8,0,1,14
201200000216,B02,7,1,1,1,2
201200000217,B02,7,0,2,3,1
201200000217,A01,33,0,2,1,17
201200000218,B02,1,0,2,1,19
201200000218,A01,7,0,2,7,1
201200000219,A01,35,0,2,2,15
201200000219,B02,7,0,2,3,1
201200000220,A01,30,0,2,1,1
201200000220,B02,7,0,2,3,1
201200000221,A01,36,13,0,8,0
201200000222,A01,7,0,2,3,1
201200000222,B02,7,0,2,3,1
201200000223,A01,31,0,2,8,13
201200000223,B02,7,0,2,8,1
201200000224,A01,7,0,1,1,15
201200000225,A01,7,0,9,7,15
201200000225,B02,1,0,2,1,1
201200000226,A01,7,0,2,7,2
201200000226,B02,7,1,2,1,1
201200000227,B02,7,0,2,3,1
201200000227,A01,7,0,2,3,13
201200000228,A01,7,2,0,7,13
201200000229,B02,7,2,0,2,21
201200000229,A01,10,0,0,0,9
201200000230,A01,7,0,2,1,1
201200000230,B02,1,0,2,1,1
201200000231,D04,7,0,0,4,1
201200000231,C03,7,0,2,3,1
201200000231,A01,10,0,2,1,1
201200000231,B02,7,0,2,4,1
201200000232,A01,7,5,0,7,1
201200000233,B02,7,0,2,7,19
201200000233,A01,33,0,2,1,1
201200000234,A01,10,0,0,9,1
201200000235,B02,7,0,2,1,1
201200000235,A01,7,0,2,1,13
201200000236,A01,7,0,1,2,1
201200000237,A01,7,14,0,1,1
201200000238,A01,7,0,1,3,1
201200000239,B02,7,0,0,1,21
201200000239,A01,7,0,0,1,1
201200000240,A01,7,0,2,1,1
201200000240,B02,1,0,2,8,1
201200000241,A01,7,0,2,8,1
201200000241,B02,7,0,2,1,19
201200000242,A01,7,0,2,1,1
201200000242,B02,7,0,2,1,5
201200000243,B02,30,0,2,1,19
201200000243,A01,7,0,2,2,21
201200000244,A01,7,0,2,7,15
201200000244,B02,2,0,2,3,1
201200000245,B02,33,0,2,1,1
201200000245,A01,7,0,2,2,15
201200000246,A01,7,0,2,7,15
201200000246,B02,33,0,2,1,1
201200000247,A01,33,12,0,0,1
201200000248,A01,7,0,2,8,19
201200000248,B02,7,0,2,1,1
201200000249,A01,30,0,2,1,19
201200000249,B02,7,0,2,1,1
201200000250,A01,10,0,2,3,1
201200000250,B02,2,0,2,6,9
201200000251,A01,7,0,1,2,1
201200000252,A01,7,13,0,1,1
201200000253,B02,33,0,2,0,21
201200000253,A01,21,0,0,0,19
201200000254,A01,7,0,2,1,13
201200000254,B02,7,0,2,1,1
201200000255,B02,7,0,2,5,1
201200000255,A01,7,0,2,3,10
201200000256,A01,7,13,0,9,1
201200000257,A01,7,0,0,1,1
201200000258,A01,7,2,0,1,13
201200000259,B02,7,0,9,3,16
201200000259,A01,30,0,2,1,1
201200000260,A01,7,2,0,3,13
201200000261,A01,7,6,0,1,0
201200000262,A01,7,6,2,3,1
201200000262,B02,30,0,2,1,1
201200000263,A01,7,0,2,2,16
201200000263,B02,7,0,2,8,18
201200000264,A01,7,2,0,8,1
201200000265,A01,7,1,0,1,1
201200000265,B02,7,0,0,8,24
201200000266,A01,7,0,1,1,1
201200000267,A01,7,0,1,3,1
201200000268,A01,10,0,0,4,23
201200000268,B02,10,0,2,1,2
201200000269,A01,31,6,0,1,1
201200000270,A01,7,2,0,7,1
201200000271,A01,7,1,0,1,0
201200000272,A01,7,6,0,1,0
201200000273,A01,7,2,0,1,1
201200000274,A01,7,10,0,3,1
201200000275,A01,7,2,0,1,1
201200000276,A01,7,2,0,7,1
201200000277,A01,7,0,1,1,1
201200000278,B02,7,0,2,3,0
201200000278,A01,33,0,2,1,1
201200000279,A01,7,0,1,1,1
201200000280,A01,7,2,0,1,1
201200000281,A01,7,13,0,0,1
201200000282,B02,1,0,0,8,19
201200000283,A01,7,0,1,1,1
201200000284,B02,7,0,2,1,1
201200000284,A01,7,0,2,7,6
201200000285,A01,7,6,0,1,1
201200000286,A01,38,0,2,1,1
201200000286,B02,7,0,2,8,17
201200000287,A01,30,3,0,1,15
201200000288,A01,7,13,0,1,1
201200000289,A01,21,0,1,7,1
201200000289,B02,7,0,1,7,23
201200000290,A01,7,0,2,3,13
201200000290,B02,7,0,2,3,13
201200000291,A01,7,8,0,1,1
201200000292,A01,7,0,2,1,13
201200000292,B02,7,0,2,1,1
201200000293,B02,7,0,2,1,1
201200000293,A01,15,0,2,6,10
201200000294,A01,7,0,2,2,15
201200000294,B02,7,0,2,3,1
201200000295,A01,7,2,0,7,14
201200000296,A01,7,2,0,1,1
201200000297,A01,33,0,0,1,1
201200000297,B02,33,0,0,1,0
201200000298,A01,33,0,0,8,1
201200000299,A01,7,13,0,1,1
201200000300,B02,7,0,2,3,1
201200000300,A01,7,0,2,2,14
201200000301,A01,7,13,0,8,1
201200000302,A01,7,0,2,2,14
201200000302,B02,30,0,0,6,2
201200000303,A01,10,0,2,2,1
201200000303,C03,7,2,2,3,1
201200000303,B02,7,0,0,6,23
201200000304,A01,30,0,0,0,1
201200000305,B02,30,0,2,4,15
201200000305,A01,33,0,2,1,1
201200000306,A01,7,0,2,3,15
201200000306,B02,2,0,2,1,1
201200000307,A01,7,0,2,2,19
201200000307,B02,7,0,2,3,1
201200000308,A01,7,0,1,3,1
201200000309,B02,7,0,2,1,1
201200000309,A01,7,0,2,1,5
201200000310,Z02,15,0,1,3,22
201200000311,C03,7,0,2,7,23
201200000311,A01,33,0,2,1,17
201200000311,B02,33,0,2,4,15
201200000312,A01,7,2,0,2,13
201200000313,A01,7,0,0,2,15
201200000313,B02,33,0,2,1,21
201200000314,A01,7,6,0,5,1
201200000315,A01,7,0,0,1,1
201200000316,A01,7,0,2,1,13
201200000316,B02,7,0,2,3,1
201200000317,A01,7,13,0,3,1
201200000318,A01,7,0,2,3,1
201200000318,B02,33,0,2,3,15
201200000319,B02,7,0,2,2,1
201200000319,A01,7,0,2,3,1
201200000320,A01,10,0,2,2,1
201200000320,B02,1,0,2,8,15
201200000321,A01,7,0,2,8,1
201200000321,B02,7,0,2,8,1
201200000322,A01,7,0,2,6,9
201200000322,B02,33,0,2,1,1
201200000323,A01,7,2,0,7,1
201200000324,A01,7,2,0,2,13
201200000325,A01,7,2,0,3,0
201200000326,B02,7,0,2,3,1
201200000326,A01,7,0,2,2,13
201200000327,A01,7,1,0,1,13
201200000328,A01,7,0,2,1,9
201200000328,B02,1,0,2,5,15
201200000329,A01,7,2,0,1,14
201200000330,B02,10,0,2,8,19
201200000330,A01,7,0,2,1,1
201200000331,B02,10,0,2,1,1
201200000331,A01,7,0,2,3,1
201200000332,B02,21,0,2,1,1
201200000332,A01,7,0,2,9,1
201200000333,B02,7,0,2,1,1
201200000333,A01,7,0,2,1,1
201200000334,A01,7,0,2,1,1
201200000334,B02,7,0,2,1,1
201200000335,A01,10,0,1,4,4
201200000336,A01,7,2,0,9,1
201200000337,B02,7,0,0,3,1
201200000337,A01,7,0,0,3,13
201200000338,A01,7,0,2,3,9
201200000338,B02,7,0,2,3,9
201200000339,A01,7,2,0,1,17
201200000340,A01,7,2,0,9,13
201200000341,B02,2,0,2,1,1
201200000341,A01,2,0,2,1,1
201200000342,A01,7,0,0,0,0
201200000343,A01,7,0,2,7,1
201200000343,B02,7,0,2,1,1
201200000344,A01,31,0,0,0,1
201200000345,B02,7,0,9,3,1
201200000345,A01,1,0,2,1,1
201200000346,A01,33,0,0,8,1
201200000347,C03,7,0,2,0,0
201200000347,B02,7,0,2,0,0
201200000347,A01,7,0,2,1,13
201200000348,A01,7,0,2,2,13
201200000348,B02,10,0,2,1,1
201200000349,A01,10,0,1,3,1
201200000350,A01,7,2,0,1,13
201200000351,A01,7,1,0,1,13
201200000352,A01,10,0,0,9,1
201200000353,A01,7,0,1,3,1
201200000354,A01,30,8,0,1,1
201200000355,A01,7,13,0,1,14
201200000356,A01,30,1,0,2,14
201200000357,B02,7,0,2,1,1
201200000357,A01,10,0,2,1,13
201200000358,A01,7,13,0,1,1
201200000359,B02,10,0,2,3,1
201200000359,A01,7,0,2,3,13
201200000360,A01,10,0,1,4,4
201200000361,B02,33,0,2,1,1
201200000361,A01,7,0,0,2,1
201200000362,A01,7,0,9,8,22
201200000362,B02,1,1,0,1,1
201200000363,A01,30,8,0,1,0
201200000364,A01,7,1,2,3,21
201200000364,B02,15,0,2,6,1
201200000365,A01,31,1,0,1,1
201200000366,A01,7,0,2,3,13
201200000366,B02,17,0,2,3,1
201200000367,A01,7,0,2,1,2
201200000367,B02,14,0,0,6,2
201200000368,A01,15,0,2,3,1
201200000368,B02,7,0,2,3,1
201200000369,A01,7,13,0,1,1
201200000370,A01,7,0,2,3,13
201200000370,B02,7,0,2,1,1
201200000371,A01,7,-1,-1,-1,-1
201200000371,B02,1,0,2,8,15
201200000372,A01,7,0,2,1,1
201200000372,B02,7,0,2,1,1
201200000373,A01,7,0,2,5,4
201200000373,B02,2,0,2,1,1
201200000374,A01,10,13,0,1,14
201200000375,A01,7,0,2,2,15
201200000375,B02,30,0,2,7,1
201200000376,B02,30,0,2,1,0
201200000376,A01,7,0,2,3,16
201200000377,A01,7,0,1,2,1
201200000378,B02,7,0,2,2,1
201200000378,A01,2,0,2,8,16
201200000379,A01,7,8,0,7,1
201200000380,A01,10,0,2,1,13
201200000380,B02,7,0,2,1,1
201200000381,A01,7,2,0,1,1
201200000382,A01,33,0,0,0,1
201200000383,A01,7,0,1,4,20
201200000384,A01,33,0,0,1,21
201200000385,A01,7,0,2,7,1
201200000385,B02,32,0,2,1,1
201200000386,A01,30,0,0,8,1
201200000387,A01,7,0,2,3,1
201200000387,B02,14,0,2,2,19
201200000388,B02,7,0,2,1,17
201200000388,A01,7,0,2,8,10
201200000389,A01,33,0,2,1,17
201200000389,B02,21,0,0,3,15
201200000390,B02,1,0,0,0,0
201200000390,A01,7,0,0,3,0
201200000391,A01,7,0,2,2,15
201200000391,B02,7,0,2,1,1
201200000392,A01,7,2,0,0,13
201200000393,B02,2,0,0,8,15
201200000393,A01,7,0,2,2,17
201200000394,A01,33,14,0,1,1
201200000394,B02,10,0,2,4,10
201200000395,B02,15,0,2,3,1
201200000395,A01,7,0,2,3,13
201200000396,A01,7,0,2,2,17
201200000396,B02,21,0,2,3,15
201200000397,B02,7,0,2,2,17
201200000397,A01,7,0,2,8,10
201200000398,A01,7,0,2,3,13
201200000398,B02,7,0,2,3,1
201200000399,A01,33,0,0,9,1
201200000400,A01,7,0,2,7,19
201200000400,B02,2,0,2,1,1
201200000401,A01,7,0,2,3,17
201200000401,B02,7,0,2,3,1
201200000401,C03,7,0,0,6,15
201200000402,C03,7,0,2,8,1
201200000402,B02,7,0,2,8,1
201200000402,A01,7,0,2,1,13
201200000403,B02,39,0,2,3,1
201200000403,A01,7,0,0,4,19
201200000404,A01,7,0,2,3,13
201200000404,C03,10,13,0,6,14
201200000404,B02,7,0,2,3,1
201200000405,A01,7,8,0,3,14
201200000406,A01,7,0,2,3,13
201200000406,B02,7,0,2,3,1
201200000407,A01,14,13,0,1,13
201200000407,B02,15,2,2,6,21
201200000407,C03,10,0,9,2,1
201200000408,B02,7,0,2,1,1
201200000408,A01,7,0,2,7,19
201200000409,B02,10,0,2,8,1
201200000409,A01,10,0,2,1,9
201200000410,A01,7,2,0,8,13
201200000411,A01,7,0,0,0,1
201200000412,A01,7,16,0,9,14
201200000413,B02,2,0,2,1,1
201200000413,A01,7,0,0,4,23
201200000414,A01,7,0,2,1,15
201200000414,B02,2,0,2,1,1
201200000415,A01,30,0,0,0,14
201200000416,A01,33,0,2,1,21
201200000416,B02,7,0,0,5,16
201200000417,A01,7,13,0,1,13
201200000418,A01,7,13,0,2,14
201200000419,B02,7,0,2,1,14
201200000419,A01,7,0,2,1,14
201200000420,A01,7,8,0,7,14
201200000421,A01,7,0,2,1,13
201200000421,B02,15,0,2,3,1
201200000422,A01,7,0,1,3,1
201200000423,A01,7,2,0,0,14
201200000424,A01,2,2,0,1,14
201200000425,A01,7,0,0,3,0
201200000425,B02,3,0,0,3,0
201200000426,A01,7,6,0,8,13
201200000427,A01,14,13,0,1,1
201200000428,A01,7,13,0,1,13
201200000429,A01,7,8,0,3,13
201200000430,B02,7,0,2,1,1
201200000430,A01,30,0,2,1,13
201200000431,A01,7,0,2,4,13
201200000431,B02,7,0,2,1,1
201200000431,C03,7,0,2,2,2
201200000432,A01,7,2,0,3,13
201200000433,A01,7,0,0,9,14
201200000434,A01,7,0,1,2,2
201200000435,A01,33,0,0,1,1
201200000436,A01,7,13,0,1,14
201200000437,B02,1,0,0,4,2
201200000437,A01,7,0,2,1,2
201200000438,A01,7,11,0,3,13
201200000439,A01,7,0,2,3,13
201200000439,B02,7,0,2,3,1
201200000440,A01,10,0,9,1,15
201200000440,B02,2,0,2,8,1
201200000441,A01,7,0,0,2,13
201200000442,A01,7,0,2,2,1
201200000442,B01,10,0,2,3,19
201200000443,A01,7,0,2,5,1
201200000443,B02,7,0,2,2,15
201200000444,B02,33,0,0,7,1
201200000444,A01,21,0,0,0,0
201200000445,B02,7,0,9,1,1
201200000445,A01,30,0,2,8,19
201200000446,A01,7,0,2,3,13
201200000446,B02,37,0,2,3,1
201200000447,A01,7,0,0,1,13
201200000448,A01,7,0,2,3,1
201200000448,B02,7,0,2,2,15
201200000449,A01,30,0,2,1,13
201200000449,B02,7,0,2,3,1
201200000450,B02,14,0,2,3,1
201200000450,A01,7,0,2,1,13
201200000451,A01,7,13,0,2,14
201200000452,B02,1,0,2,4,1
201200000452,A01,7,0,2,2,1
201200000453,A01,7,13,0,1,13
201200000454,B02,15,0,0,3,1
201200000454,A01,7,0,2,3,13
201200000455,B02,20,0,2,4,1
201200000455,A01,7,0,9,1,19
201200000456,A01,7,6,0,1,13
201200000457,A01,7,3,0,3,13
201200000458,A01,36,0,0,1,5
201200000459,A01,7,16,0,9,14
201200000460,B02,7,0,2,5,1
201200000460,A01,7,0,2,1,9
201200000461,A01,7,0,0,8,14
201200000462,A01,10,0,6,1,1
201200000463,A01,7,0,2,2,2
201200000463,B02,7,0,2,6,2
201200000464,A01,7,0,2,3,13
201200000464,B02,7,0,2,3,1
201200000465,A01,10,0,2,3,13
201200000465,B02,17,0,2,3,21
201200000466,A01,7,2,0,8,13
201200000467,B01,13,0,2,1,1
201200000467,A02,7,0,2,8,19
201200000468,A01,7,0,2,3,1
201200000468,B02,7,0,2,1,13
201200000469,A01,7,0,2,2,1
201200000469,B02,2,0,2,3,15
201200000470,A01,7,6,0,1,14
201200000471,A01,30,0,2,1,1
201200000471,B02,7,0,2,4,1
201200000472,B02,2,1,0,7,22
201200000472,A01,7,1,0,7,22
201200000473,A01,7,2,0,1,0
201200000474,B02,7,0,2,8,15
201200000474,A01,33,0,2,1,17
201200000475,A01,7,2,0,3,14
201200000476,A01,7,0,2,2,2
201200000476,B02,10,0,2,6,1
201200000476,C03,32,0,2,1,1
201200000477,B02,7,0,2,4,1
201200000477,A01,7,0,2,1,17
201200000477,C03,7,0,2,1,1
201200000478,C03,30,0,2,1,1
201200000478,A01,10,0,0,8,19
201200000478,B02,30,0,2,1,1
201200000479,A01,7,0,2,7,15
201200000479,B02,7,0,2,1,1
201200000480,A01,30,0,2,1,13
201200000480,B02,7,0,2,1,1
201200000481,A01,7,8,0,1,14
201200000482,B02,33,0,2,0,13
201200000482,A01,7,0,2,8,14
201200000483,A01,7,0,2,3,15
201200000483,B02,33,0,2,1,17
201200000484,A01,7,0,2,3,5
201200000484,B02,14,0,2,3,1
201200000485,A01,30,0,1,1,1
201200000486,B02,10,0,2,1,1
201200000486,A01,7,0,2,7,13
201200000487,A01,30,0,2,1,17
201200000487,B02,7,0,0,5,15
201200000488,B02,30,0,2,7,1
201200000488,A01,7,0,2,3,9
201200000489,A01,33,8,0,8,1
