Num_Acc,jour,mois,an,hr,condition_eclairage,departement,commune,condition_agglomeration,intersection,condition_atmosphere,type_collision,adresse,lattitude,longitude
201500002355,21,4,15,17,1,85,52,2,1,1,3,RUE DE L. DE TASSIGNY,46.59536,-1.65001
201500002356,9,9,15,17,1,85,161,1,1,1,7,,46.566,-1.535
201500002357,9,11,15,20,5,85,161,2,1,1,3,rue Aimé Bure,46.57301,-1.50978
201500002358,13,6,15,16,1,85,163,2,9,1,6,RUE DU ROSAIRE,46.99964,-2.246
201500002359,6,7,15,16,1,85,11,1,6,1,3,,46.93642,-2.16723
201500002360,11,9,15,9,1,85,106,2,1,1,6,face au 44 rue nationale,46.972,-2.226
201500002361,8,1,15,16,1,85,35,1,1,1,3,LA BASSE FONTAINE,46.64745,-1.84074
201500002362,12,1,15,18,3,85,189,1,1,1,6,CHEMIN DE L'ILE,46.75771,-1.91965
201500002363,8,3,15,16,1,85,88,1,1,1,5,CHEMIN DU CHAMP DE BUZIN,46.70107,-1.87816
201500002364,8,3,15,19,2,85,226,2,2,1,3,AVENUE DE LA FORET,46.71958,-1.9626
201500002365,16,3,15,17,1,85,226,1,3,1,3,ROUTE NOTRE DAME DE RIEZ,46.73958,-1.94077
201500002366,19,5,15,19,1,85,70,2,1,1,6,13 RUE DE L'ATLANTIQUE,46.67915,-1.76455
201500002367,19,7,15,23,3,85,70,1,2,1,1,,0.0,0.0
201500002368,26,7,15,1,5,85,222,2,1,1,1,rue du bac,46.6953,-1.94113
201500002369,3,10,15,16,1,85,2,1,3,1,3,,0.0,0.0
201500002370,11,12,15,18,5,85,226,2,1,8,6,"14, avenue de la Faye",46.72388,-1.95079
201500002371,21,2,15,8,1,85,12,1,1,1,6,LES PIOTS,46.86299,-2.0784
201500002372,23,3,15,12,1,85,234,2,1,1,3,"RD 38 bis, PK 37+600",46.79707,-2.047
201500002373,25,3,15,16,1,85,234,2,1,1,2,114 ROUTE DES SABLES,46.78988,-2.03839
201500002374,30,3,15,15,1,85,234,1,1,1,5,140 ROUTE DE BEAUVOIR,46.82068,-2.0631
201500002375,19,4,15,5,2,85,273,1,1,1,6,,46.89376,-2.00443
201500002376,22,6,15,14,1,85,221,1,1,1,1,3 RUE DU FOUR A CHAUX,46.93332,-2.00187
201500002377,3,7,15,21,1,85,29,1,1,1,1,7b rue du pays de retz,46.97372,-1.9958
201500002378,13,7,15,15,1,85,18,1,1,1,5,,46.888,-2.08199
201500002379,22,8,15,12,1,85,234,2,1,3,1,47 rue du moulin cassé,46.79965,-2.08255
201500002380,23,10,15,23,5,85,234,2,1,1,6,16 avenue pays de monts,46.79408,-2.08493
201500002381,19,11,15,18,3,85,234,1,1,2,6,,46.858,-2.059
201500002382,24,3,15,13,1,85,127,1,2,1,3,RUE DU MENHIR,46.41942,-1.50188
201500002383,30,3,15,2,3,85,288,1,1,2,6,961 RUE MOULIN DES LANDE,46.50956,-1.56762
201500002384,30,4,15,20,1,85,277,1,1,3,1,ROUTE DES AIRES,46.49072,-1.33367
201500002385,2,5,15,13,1,85,127,1,1,2,3,,46.43112,-1.48263
201500002386,30,5,15,10,1,85,278,1,1,1,3,BEAUREGARD,46.43476,-1.54296
201500002387,25,7,15,14,1,85,103,1,1,1,3,,46.51708,-1.62331
201500002388,2,8,15,15,1,85,4,1,1,1,1,,0.0,0.0
201500002389,4,8,15,11,1,85,288,1,1,1,2,,0.0,0.0
201500002390,11,10,15,15,1,85,288,1,1,1,5,,0.0,0.0
201500002391,25,10,15,10,1,85,206,2,1,1,6,17 rue de la Tillauderie,46.461,-1.337
201500002392,18,11,15,16,2,85,26,1,1,2,6,route de Champs St Père,46.54445,-1.40211
201500002393,17,12,15,12,1,85,179,1,1,8,6,rue des Justices,46.49327,-1.52514
201500002394,11,4,15,14,1,33,42,1,1,1,3,,44.485,-0.792
201500002395,8,7,15,19,1,33,436,1,1,1,7,Rte de la Pierre,44.59129,-0.63944
201500002396,7,11,15,18,2,33,436,1,1,1,3,,44.532,-0.623
201500002397,23,2,15,7,3,33,51,1,1,2,5,,0.0,0.0
201500002398,5,6,15,22,3,33,284,1,1,1,1,,0.0,0.0
201500002399,31,5,15,18,1,33,51,2,6,1,1,av cote d'argent,44.64576,-0.95059
201500002400,20,7,15,16,1,33,19,1,1,1,5,,0.0,0.0
201500002401,5,3,15,8,1,33,312,2,1,1,3,ROUTE DE PAUILLAC,44.9642,-0.62684
201500002402,12,4,15,7,2,33,56,1,1,1,7,Av de Labarde,44.925,-0.5619
201500002403,14,7,15,22,3,33,56,2,1,1,3,rd 1215,0.0,0.0
201500002404,7,9,15,8,1,33,312,2,3,1,6,R.DES PALUS,44.9477,-0.59269
201500002405,21,9,15,17,1,33,56,2,1,1,6,RUE  ST EXUPERY,44.9137,-0.60498
201500002406,29,9,15,20,5,33,312,2,1,1,3,"19, rue maurice fillon",44.9491,-0.60404
201500002407,7,10,15,7,2,33,56,2,2,2,3,D2,44.93721,-0.63382
201500002408,19,10,15,22,5,33,56,2,1,1,7,1 avenue du 11 novembre,44.90111,-0.61741
201500002409,23,10,15,8,2,33,519,2,6,1,3,avenue de soulac,44.90915,-0.66892
201500002410,6,11,15,19,1,33,56,2,3,1,1,13 R de la Renney - Pisc,44.9125,-0.62776
201500002411,21,12,15,16,1,33,56,1,4,1,7,4 rue du manège,44.92056,-0.65695
201500002412,30,4,15,15,1,33,11,2,2,1,3,AVENUE DE LA LIBERATION,44.76287,-1.13244
201500002413,12,7,15,11,1,33,236,1,1,1,1,,0.0,0.0
201500002414,26,8,15,2,5,33,236,1,1,1,7,,0.0,0.0
201500002415,3,9,15,11,1,33,236,1,1,1,1,,0.0,0.0
201500002416,7,12,15,17,2,33,236,2,1,1,6,75 route de Bordeaux,44.72269,-1.20677
201500002417,9,5,15,10,1,33,273,1,6,1,2,D213,44.8354,-0.80344
201500002418,26,8,15,18,1,33,422,1,3,1,3,D106,44.7941,-0.86512
201500002419,24,1,15,14,1,33,449,2,1,1,2,RUE JEAN DUPERRIER,44.893,-0.71914
201500002420,13,2,15,8,1,33,449,2,1,1,3,60 CHEMIN LAFON,44.8816,-0.69423
201500002421,20,4,15,7,1,33,449,2,1,5,3,09 RUE DE BELFORT,44.8935,-0.76905
201500002422,29,5,15,18,1,33,449,2,1,1,4,86 Av MONTESQUIEU,44.89548,-0.71824
201500002423,8,6,15,12,1,33,449,2,3,1,2,Av.Montaigne - R.Martin,44.89345,-0.7115
201500002424,5,7,15,23,5,33,449,2,6,1,2,Chemin Lafon,44.8813,-0.69705
201500002425,31,7,15,7,1,33,449,2,2,1,1,AV MONTAIGNE/RTE CORBIAC,44.8918,-0.70921
201500002426,21,9,15,7,3,33,449,1,1,1,3,RD211 Av Martignas,44.86048,-0.73565
201500002427,2,10,15,11,1,33,449,1,1,1,6,,44.90114,-0.79653
201500002428,12,2,15,10,1,33,441,1,2,1,3,,45.1345,-0.63806
201500002429,16,2,15,17,1,33,458,1,2,1,3,,45.14097,-0.59731
201500002430,11,3,15,7,2,33,325,2,1,1,7,route de l'estuaire,45.10168,-0.64269
201500002431,11,6,15,7,1,33,458,1,2,1,3,,45.14105,-0.59742
201500002432,14,6,15,12,1,33,58,2,1,1,1,102 avenue de l'hopital,45.13488,-0.65883
201500002433,7,9,15,14,1,33,58,2,1,1,6,rue de l'hopital,45.13195,-0.66192
201500002434,12,9,15,19,1,33,101,1,2,1,3,D137 LD BEL ORMEAU,45.1948,-0.59566
201500002435,28,10,15,7,2,33,101,1,1,1,6,,0.0,0.0
201500002436,16,1,15,18,5,33,341,2,1,2,3,Les graviers,0.0,0.0
201500002437,10,4,15,15,1,33,341,2,1,8,6,Lieu-dit Saint Urbain,45.09512,-0.4813
201500002438,9,10,15,22,3,33,228,1,1,1,7,,45.06856,-0.51909
201500002439,3,12,15,7,2,33,530,1,1,5,3,,45.09978,-0.53683
201500002440,8,3,15,19,3,33,159,1,2,1,1,La Merlette,45.20982,-0.56306
201500002441,11,4,15,14,1,33,326,1,1,1,6,,45.31659,-0.57645
201500002442,1,7,15,8,1,33,380,1,3,1,3,,0.0,0.0
201500002443,8,1,15,12,1,33,233,1,1,1,1,LD LES ROUCHES,45.09402,-0.33446
201500002444,7,3,15,10,1,33,126,1,2,1,3,,45.11347,-0.46128
201500002445,24,5,15,1,3,33,382,1,1,1,6,,45.14742,-0.47947
201500002446,8,6,15,8,1,33,439,1,1,1,3,,45.11303,-0.38155
201500002447,16,7,15,2,3,33,233,1,1,1,2,,0.0,0.0
201500002448,19,7,15,10,1,33,233,1,3,1,1,,45.15804,-0.33792
201500002449,6,9,15,13,1,33,233,1,1,1,1,,45.0823,-0.35493
201500002450,15,12,15,22,3,33,126,1,1,5,7,,0.0,0.0
201500002451,25,12,15,4,3,33,382,2,1,5,6,lieu dit raclet,45.12567,-0.48871
201500002452,2,1,15,2,5,33,3,2,1,1,7,AVENUE PIERRE BARRE,44.9317,-0.48058
201500002453,7,1,15,17,2,33,434,2,1,1,6,"30, R Jean SABOURAIN",44.95895,-0.52144
201500002454,7,2,15,16,1,33,3,2,1,1,6,RUE DE BASSENS,44.9249,-0.49952
201500002455,6,5,15,7,1,33,487,1,1,1,6,Av BEAUVAIS,44.96664,-0.48125
201500002456,23,5,15,20,1,33,3,2,1,1,7,19 rue de jourdane,44.93443,-0.51032
201500002457,20,6,15,6,1,33,433,1,2,1,1,Chemin de l'Estrille,44.90117,-0.43745
201500002458,16,2,15,16,1,33,554,2,1,1,1,"D115, Les tabernottes",0.0,0.0
201500002459,26,10,15,19,3,33,49,1,1,1,2,,44.8758,-0.3945
201500002460,7,12,15,6,3,33,49,1,1,1,2,,44.87595,-0.39449
201500002461,6,4,15,18,1,33,454,1,1,1,6,,44.65148,-0.52498
201500002462,20,5,15,11,1,33,213,2,2,3,3,69 avenue du reys,44.68089,-0.50519
201500002463,11,7,15,10,1,33,213,1,1,1,6,Piste cyclable D805,44.66696,-0.53389
201500002464,30,7,15,12,1,33,37,2,1,1,1,RD 1113,44.7,-0.45018
201500002465,1,8,15,3,3,33,37,1,1,1,6,2 route nationale 113,44.69773,-0.47393
201500002466,2,9,15,19,1,33,213,1,1,1,1,,44.67851,-0.49824
201500002467,28,11,15,9,1,33,109,1,1,1,5,,44.6869,-0.46306
201500002468,19,12,15,13,1,33,109,2,1,1,3,RD 1113,0.0,0.0
201500002469,16,1,15,20,3,33,93,1,1,2,6,-,44.73974,-0.33731
201500002470,27,1,15,13,1,33,363,1,1,1,1,,44.76587,-0.36787
201500002471,17,4,15,12,1,33,534,2,1,1,2,10 route de bordeaux,44.71057,-0.40457
201500002472,25,6,15,15,1,33,140,1,9,7,2,,0.0,0.0
201500002473,4,7,15,2,5,33,241,2,1,1,1,7 ROUTE DE BORDEAUX,49.69568,-0.37866
201500002474,6,7,15,14,1,33,263,1,1,1,2,,0.0,0.0
201500002475,20,9,15,17,1,33,505,1,1,1,5,LD Caillou Blanc,44.77177,-0.31725
201500002476,25,1,15,2,5,33,165,2,1,1,1,avenue de l'entre 2 mers,44.82533,-0.45117
201500002477,14,3,15,11,1,33,330,1,1,1,1,,44.86202,-0.45868
201500002478,22,11,15,1,5,33,496,1,1,1,1,,0.0,0.0
201500002479,2,7,15,14,1,33,80,1,5,1,3,,0.0,0.0
201500002480,24,9,15,8,1,33,80,2,1,1,6,3 PLACE DE L EGLISE,44.75565,-0.52966
201500002481,25,9,15,9,1,33,501,2,1,1,3,65 avenue de Gaulle,44.65348,-0.59653
201500002482,29,9,15,10,1,33,238,2,1,7,6,4bis rue jules guesde,44.73239,-0.59891
201500002483,6,10,15,11,1,33,501,2,1,1,1,ZA DE MIGELANE,44.68148,-0.60797
201500002484,4,11,15,7,2,33,77,1,1,1,6,,44.58048,-0.57572
201500002485,9,4,15,15,1,33,337,1,2,1,3,,44.55065,-0.3169
201500002486,31,7,15,10,1,33,40,2,1,2,1,RD13  route de cardan,44.65282,-0.31851
201500002487,15,8,15,21,5,33,81,1,1,1,1,,44.63592,-0.32397
201500002488,17,10,15,20,3,33,81,1,1,1,6,,0.0,0.0
201500002489,24,2,15,7,1,33,321,1,1,2,6,,45.0413,-0.41256
201500002490,28,2,15,19,3,33,495,1,1,2,1,Av.Pierre Mendes-France,45.01471,-0.38989
201500002491,7,6,15,0,3,33,425,1,3,1,5,,45.0478,-0.47034
201500002492,8,6,15,20,2,33,143,1,1,1,3,R.de Lombagne,44.97708,-0.43896
201500002493,6,8,15,18,1,33,366,1,1,1,3,Ch du pas de Monac,44.99192,-0.42304
201500002494,24,1,15,5,3,33,367,1,1,1,7,D228,44.61211,-0.17616
201500002495,25,3,15,6,1,33,357,1,1,1,3,,44.5109,-0.26908
201500002496,8,4,15,11,1,33,227,2,1,1,3,ZI DUMES,44.5403,-0.24202
201500002497,29,4,15,18,1,33,533,2,1,1,1,RD 1113,44.55824,-0.26106
201500002498,30,4,15,10,1,33,130,1,1,1,4,,44.52037,-0.19918
201500002499,21,9,15,18,1,33,227,2,1,1,1,"50, rue Abel Gourgues",44.55282,-0.25438
201500002500,10,10,15,17,1,33,435,1,3,1,3,,44.56581,-0.23741
201500002501,22,10,15,16,1,33,279,1,6,1,3,giratoire N524,44.51578,-0.23945
201500002502,21,11,15,3,3,33,237,1,1,3,6,,44.518,-0.3306
201500002503,28,11,15,22,3,33,533,2,9,1,3,RD 1113,44.56056,-0.26779
201500002504,20,2,15,9,1,33,178,1,1,1,6,Lieu-dit Andrieux,44.43691,-0.15578
201500002505,8,7,15,12,1,33,36,2,5,1,6,R Paul Lamarque,44.4321,-0.2164
201500002506,10,6,15,12,1,33,316,1,1,2,6,,44.74358,0.06279
201500002507,7,6,15,15,1,33,404,1,1,1,7,,44.61437,0.06604
201500002508,16,6,15,17,1,33,400,1,1,1,1,,44.69952,0.09353
201500002509,19,6,15,9,1,33,481,1,2,1,2,Lieu-diit Bardot,44.64031,0.05065
201500002510,30,9,15,15,1,33,136,1,1,1,6,,44.65672,0.12633
201500002511,10,2,15,8,1,33,2,1,1,7,1,,44.4743,-0.08999
201500002512,10,4,15,11,1,33,352,2,1,1,7,RUE DES REMPARTS,44.58316,-0.03396
201500002513,27,5,15,10,1,33,216,1,1,1,7,,44.46517,-0.12619
201500002514,20,6,15,14,1,33,21,1,1,1,1,,0.0,0.0
201500002515,14,10,15,10,1,33,331,1,1,1,1,,44.53545,-0.07792
201500002516,14,11,15,14,1,33,352,1,1,2,6,,44.56911,-0.04893
201500002517,19,11,15,22,3,33,21,1,1,2,6,,44.51561,-0.1803
201500002518,25,11,15,6,3,33,72,1,2,2,3,,44.52464,-0.13586
201500002519,21,7,15,12,1,33,484,2,1,1,7,RD 220E2 let Caillou,0.0,0.0
201500002520,28,2,15,16,1,33,215,1,1,2,6,,44.69836,-0.24116
201500002521,7,3,15,12,1,33,506,1,1,1,7,,44.69637,-0.08044
201500002522,22,3,15,18,1,33,506,2,3,1,3,12 bld du 11 novembre 18,44.69477,-0.08441
201500002523,5,4,15,8,1,33,43,2,1,1,7,LE BOURG,0.0,0.0
201500002524,22,6,15,7,1,33,8,1,1,1,1,CHEMIN DE BENAUGE,44.66477,-0.26624
201500002525,10,7,15,10,1,33,482,1,1,1,5,,0.0,0.0
201500002526,12,8,15,20,2,33,275,1,1,1,3,,44.7036,-0.16666
201500002527,10,6,15,16,1,20,681,1,2,1,3,,0.0,0.0
201500002528,1,2,15,6,3,33,128,1,1,1,6,,45.35292,-0.91698
201500002529,15,2,15,17,1,33,240,2,1,1,1,Avenue Mendes France,45.31297,-0.94132
201500002530,10,3,15,20,2,33,38,1,1,1,1,,0.0,0.0
201500002531,23,4,15,11,1,33,240,2,9,1,1,Av. de BORDEAUX,45.29757,-0.93036
201500002532,7,7,15,13,1,33,240,2,1,1,3,Ch de Fongrouse,45.29554,-0.9254
201500002533,25,7,15,14,1,33,300,1,1,1,3,Piste n°200,45.26097,-1.14518
201500002534,25,8,15,18,1,33,338,1,2,1,3,LD LA LAGUNE,45.3211,-0.90152
201500002535,10,9,15,13,1,33,412,1,2,7,3,Ld St Gaux,45.26365,-0.90604
201500002536,25,9,15,22,3,33,177,1,1,1,1,,0.0,0.0
201500002537,2,10,15,7,2,33,240,2,1,1,3,Rue Paul VIGNAU,45.30151,-0.9357
201500002538,13,10,15,8,2,33,240,2,3,8,3,"3, rue Eugène Coiffard",45.30169,-0.92373
201500002539,16,10,15,21,3,33,55,1,2,1,3,,45.32593,-0.88362
201500002540,24,11,15,10,1,33,177,1,1,2,4,D1215 - LD GADET,45.3288,-0.96966
201500002541,7,12,15,14,1,33,240,1,1,1,6,24 Cr Jean Jaures,45.30603,-0.93447
201500002542,10,2,15,19,1,33,248,1,1,1,1,,45.06535,-0.79523
201500002543,13,3,15,18,2,33,417,1,1,1,2,D6,44.96926,-0.92596
201500002544,10,7,15,11,1,33,297,1,2,1,3,D5,45.0869,-0.73998
201500002545,14,8,15,18,1,33,494,1,1,1,1,,45.42205,-0.98605
201500002546,28,8,15,22,3,33,12,1,1,1,1,,44.97166,-0.69459
201500002547,12,10,15,16,1,33,10,1,1,1,4,,45.06928,-0.72301
201500002548,3,11,15,16,1,33,12,1,1,2,6,D1215E1,44.98156,-0.73825
201500002549,30,1,15,14,1,33,314,1,1,8,3,,45.18162,-0.77021
201500002550,20,6,15,23,3,33,395,1,2,1,3,,45.25843,-0.80263
201500002551,6,7,15,9,1,33,424,2,1,1,3,R du DR Destouesse,45.14726,-0.8251
201500002552,26,7,15,16,1,33,314,2,6,1,7,RD 205,0.0,0.0
201500002553,5,9,15,22,3,33,424,1,1,1,1,,0.0,0.0
201500002554,14,10,15,7,1,33,314,1,1,1,5,,45.20676,-0.75599
201500002555,25,7,15,20,1,33,514,2,1,1,3,11 R du Cardinal Donnet,45.51304,-1.12403
201500002556,14,10,15,7,2,33,541,1,2,1,1,,45.41552,-1.03519
201500002557,1,11,15,18,5,33,208,1,1,1,6,D103,45.42205,-0.98601
201500002558,14,5,15,18,1,33,15,2,2,1,3,Port du Noyer,44.91004,-0.25804
201500002559,12,7,15,20,1,33,15,1,1,1,6,,0.0,0.0
201500002560,11,8,15,7,1,33,52,1,3,1,1,,44.95949,-0.23994
201500002561,17,9,15,18,1,33,15,1,3,1,3,,0.0,0.0
201500002562,19,9,15,11,1,33,222,1,3,1,1,,44.95458,-0.18762
201500002563,4,11,15,20,5,33,222,1,3,1,1,,44.94135,-0.20772
201500002564,28,11,15,22,5,33,207,2,6,1,7,Av du Général De Gaulle,44.92053,-0.3702
201500002565,13,12,15,6,3,33,222,1,1,2,2,,0.0,0.0
201500002566,27,12,15,11,1,33,243,2,1,1,6,14 Av Général de Gaulle,44.90713,-0.23136
201500002567,25,1,15,0,3,33,298,1,1,9,1,,44.88715,-0.21959
201500002568,3,2,15,17,1,33,141,1,1,1,3,,44.8357,-0.34278
201500002569,12,4,15,10,1,33,466,2,1,1,6,24 ROUTE DE GENISSAC,44.82545,-0.29218
201500002570,10,5,15,18,2,33,296,2,1,1,6,128 route de piquessegue,44.83595,-0.00577
201500002571,15,6,15,17,1,33,413,1,1,1,6,,44.8488,-0.34218
201500002572,14,6,15,18,1,33,531,1,3,1,1,,44.8178,-0.25372
201500002573,17,8,15,14,1,33,421,1,1,1,2,"2, R Le Plantey",44.81286,-0.14169
201500002574,22,8,15,22,5,33,466,2,2,1,3,lieu dit magrine,0.0,0.0
201500002575,12,9,15,8,1,33,185,1,1,2,1,,44.86424,-0.25405
201500002576,21,9,15,14,1,33,147,1,1,1,6,Pis Cycl R.LAPEBIE,44.79012,-0.23332
201500002577,28,11,15,10,1,33,71,1,1,1,3,,0.0,0.0
201500002578,14,12,15,18,3,33,185,2,1,1,2,D121 ROUTE DU STADE,44.86295,-0.25537
201500002579,10,3,15,18,1,33,394,1,1,1,5,RD670E5,44.86992,-0.14814
201500002580,19,7,15,12,1,33,328,1,2,1,5,,0.0,0.0
201500002581,28,9,15,18,2,33,261,1,1,1,1,,44.98997,-0.09063
201500002582,30,10,15,11,1,33,394,1,1,1,2,,0.0,0.0
201500002583,17,5,15,10,1,33,154,1,3,1,1,,45.08959,-0.05292
201500002584,15,5,15,10,1,33,385,1,1,1,6,,45.10058,-0.00417
201500002585,17,8,15,2,3,33,154,1,1,1,6,Lieu-dit POIRASSE,45.07821,-0.04121
201500002586,29,11,15,6,5,33,332,1,1,1,1,,45.02548,0.00032
201500002587,24,12,15,16,1,33,166,1,1,1,7,,45.03444,-0.02864
201500002588,20,5,15,11,1,33,393,2,9,1,6,quai de l'église,44.99198,-0.20768
201500002589,31,7,15,16,1,33,393,1,1,1,1,,0.0,0.0
201500002590,27,8,15,20,1,33,230,1,1,1,6,,0.0,0.0
201500002591,13,9,15,15,1,33,218,1,1,8,3,D17,45.08733,-0.16016
201500002592,10,10,15,21,5,33,393,2,1,1,6,96 ROUTE DE PARIS,44.98879,-0.20795
201500002593,15,11,15,0,3,33,393,1,1,5,1,,44.98596,-0.20784
201500002594,17,12,15,18,3,33,362,1,1,1,1,,0.0,0.0
201500002595,7,2,15,20,3,33,324,1,1,1,6,,44.8302,0.23465
201500002596,11,6,15,12,1,33,186,1,1,1,1,,44.79381,0.06533
201500002597,27,12,15,19,3,33,269,1,1,1,6,,44.76695,0.25023
201500002598,31,5,15,18,1,33,259,1,1,1,1,,0.0,0.0
201500002599,29,6,15,17,1,33,219,1,1,1,3,,0.0,0.0
201500002600,21,7,15,21,3,33,317,1,1,1,7,,0.0,0.0
201500002601,6,10,15,17,1,33,451,1,1,9,2,,44.9455,-0.2872
201500002602,12,10,15,7,2,33,219,2,1,1,6,130 rte la commanderie,44.98025,-0.38005
201500002603,5,3,15,12,1,24,13,1,1,1,1,LA CHIÈZE,45.1385,0.75609
201500002604,26,7,15,0,3,24,571,1,1,1,6,PRAIRIE DES GUILLOUX,45.0369,0.75702
201500002605,10,12,15,21,3,24,115,1,1,1,7,LA MONNERIE,45.261,0.68297
201500002606,8,3,15,18,1,24,42,1,1,1,7,,45.2887,0.67085
201500002607,20,3,15,23,3,24,64,1,1,5,7,,45.3754,0.68641
201500002608,2,5,15,18,1,24,64,2,1,2,1,,45.36,0.6667
201500002609,3,5,15,21,1,24,2,1,1,1,6,FONTROUBADE,45.3041,0.73698
201500002610,11,7,15,14,1,24,579,1,1,1,1,MOULIN DU ROC,45.4293,0.49429
201500002611,19,7,15,20,1,24,79,1,1,1,1,MARGNAC,45.4202,0.64853
201500002612,27,7,15,9,1,24,42,1,1,1,5,,45.2861,0.67156
201500002613,10,1,15,11,1,24,372,1,1,2,1,LA BASSE VAURE,45.1323,0.51132
201500002614,7,3,15,13,1,24,372,1,1,1,1,LA COMBETTE,45.1615,0.54972
201500002615,10,3,15,15,1,24,442,1,1,1,6,,45.1054,0.49813
201500002616,20,4,15,17,1,24,108,1,1,1,3,LES BOIGES,45.2272,0.6328
201500002617,3,5,15,17,1,24,108,1,1,1,6,FEYTAUD,45.2359,0.65234
201500002618,13,5,15,12,1,24,372,1,1,1,2,Z.A. LA SERVE,45.1487,0.54098
201500002619,20,5,15,19,1,24,372,1,1,1,2,LA VAURE,45.1318,0.50905
201500002620,26,5,15,12,1,24,10,2,6,1,3,ROND POINT RD3E6 - RD3,45.1727,0.59241
201500002621,14,7,15,16,1,24,236,1,1,1,5,SIRIEX,45.1951,0.56684
201500002622,5,1,15,13,1,24,120,1,1,1,6,LES GR?ZAUDOUX,45.2765,1.11513
201500002623,13,5,15,17,1,24,550,1,1,1,6,LA RIVIÈRE,45.1201,1.09538
201500002624,11,7,15,21,3,24,308,1,1,1,6,LE VACHET,45.3262,0.87175
201500002625,18,7,15,13,1,24,417,1,1,1,7,LES VIGNES BASSES,45.3405,1.00292
201500002626,1,8,15,22,5,24,164,2,1,1,6,37 AV DU DOCTEUR RABAUD,45.3368,1.04516
201500002627,29,8,15,14,1,24,417,1,1,1,7,,45.3431,0.98562
201500002628,30,10,15,11,1,24,19,1,1,1,1,VEYRE,45.1699,1.12477
201500002629,5,1,15,0,3,24,259,1,1,5,6,LES SARRAZIES,44.9041,0.46467
201500002630,22,4,15,14,1,24,487,1,2,1,3,LES FEROUX,44.8618,0.32494
201500002631,2,5,15,17,1,24,182,1,1,2,4,LE MAINE,44.8799,0.23693
201500002632,18,5,15,7,1,24,499,1,1,1,6,,44.8775,0.5944
201500002633,12,6,15,18,1,24,340,1,3,1,2,LE TUQUET,44.8508,0.42564
201500002634,12,8,15,23,3,24,277,1,1,2,6,MALEVIEILLE,44.8941,0.24996
201500002635,21,8,15,17,1,24,242,1,1,1,3,LA FONT DE SOULE,44.9138,0.61814
201500002636,2,9,15,12,1,24,472,1,1,1,1,LES MARROUX,44.8055,0.56474
201500002637,5,1,15,10,1,24,68,1,1,1,1,LA GARRIGUE,44.8441,0.83321
201500002638,16,4,15,9,1,24,290,1,1,1,1,LA BABÉE,44.7535,0.87435
201500002639,10,5,15,17,1,24,68,1,1,1,4,ROUTE DE BERGERAC,44.8458,0.89681
201500002640,31,5,15,17,1,24,80,1,1,1,7,,44.6841,0.99004
201500002641,7,3,15,18,1,24,23,1,1,1,6,LES FONTENILLES,44.8363,0.68884
201500002642,3,11,15,17,2,24,223,2,1,2,7,BD DE LA RÉSISTANCE,44.8364,0.73613
201500002643,14,5,15,11,1,24,194,2,1,1,2,AVENUE DE LA RÉPUBLIQUE,44.83663,0.33274
201500002644,24,6,15,11,1,24,225,2,1,1,1,RD 936,44.8427,0.38018
201500002645,1,8,15,14,1,24,274,1,2,1,3,POULVERE,44.8048,0.49209
201500002646,19,8,15,7,1,24,274,1,1,1,6,LE CAILLOU,44.802,0.492
201500002647,18,10,15,14,1,24,282,1,1,2,3,,44.7221,0.55542
201500002648,16,10,15,8,1,24,167,2,9,1,1,ROUTE DES COTES,44.6755,0.39702
201500002649,10,12,15,17,2,24,274,1,1,1,2,,44.8111,0.47453
201500002650,22,6,15,11,1,24,335,1,1,1,2,LES CÔTEAUX,44.8502,0.20419
201500002651,27,12,15,17,2,24,370,2,1,1,1,RUE DU PERICOU,44.8458,0.16224
201500002652,4,10,15,17,1,24,498,2,3,2,1,LE BOURG,45.5432,0.81497
201500002653,8,10,15,7,1,24,458,1,1,1,6,MERIGNAC,45.5463,0.63989
201500002654,8,2,15,11,1,24,227,1,1,1,6,LA BASSE MERLE,45.3661,1.12672
201500002655,5,4,15,6,2,24,8,1,1,1,6,LA POUGE,45.4414,1.14372
201500002656,25,7,15,20,2,24,95,1,1,1,1,LE MAS,45.5132,0.93402
201500002657,2,8,15,11,1,24,218,1,1,1,6,,45.496,1.065
201500002658,5,9,15,8,1,24,519,1,1,1,6,LA POMELIE,45.463,1.134
201500002659,1,11,15,10,1,24,453,1,1,7,1,,45.4628,0.8688
201500002660,4,12,15,9,1,24,8,1,1,1,6,L'HEPITAL,45.4308,1.14225
201500002661,13,7,15,23,3,24,352,1,1,1,7,GAYET,45.2333,0.32174
201500002662,26,7,15,11,1,24,178,1,2,1,3,,45.2315,0.26324
201500002663,31,10,15,16,1,24,90,1,1,1,7,,45.3041,0.4159
201500002664,3,11,15,15,1,24,352,2,1,8,1,RUE DE VERDUN,45.245,0.33379
201500002665,8,11,15,15,1,24,482,1,1,1,6,,45.3023,0.27516
201500002666,8,11,15,23,3,24,586,1,1,1,1,,45.2815,0.34943
201500002667,29,11,15,21,5,24,352,2,2,1,3,BD FRANÇOIS MITTERAND,45.2494,0.33539
201500002668,15,3,15,20,3,24,264,1,1,1,3,ROUTE DU MOULIN NEUF,45.0138,0.09641
201500002669,11,4,15,19,1,24,449,1,2,1,3,BÉNÉVENT,45.021,0.25099
201500002670,13,4,15,12,1,24,418,2,1,1,6,RUE DU CENTRE,45.1374,0.44774
