Num_Acc,jour,mois,an,hr,condition_eclairage,departement,commune,condition_agglomeration,intersection,condition_atmosphere,type_collision,adresse,lattitude,longitude
201400000001,7,5,14,20,1,59,11,2,1,1,3,route de don,0.0,0.0
201400000002,31,5,14,4,1,59,11,2,1,1,6,106 ROUTE DE DON,0.0,0.0
201400000003,23,8,14,18,1,59,52,2,9,1,3,75 bis rue jean jaures,0.0,0.0
201400000004,12,6,14,17,1,59,25,2,1,1,1,rue des Sablonnieres D41,0.0,0.0
201400000005,23,6,14,5,2,59,25,1,1,1,1,,0.0,0.0
201400000006,11,10,14,6,5,59,550,1,6,2,2,,0.0,0.0
201400000007,11,10,14,14,1,59,281,2,9,1,7,Chemin des Loups,0.0,0.0
201400000008,16,10,14,12,1,59,51,2,4,1,6,Rue gabriel Péri,50.53223,2.8149
201400000009,2,11,14,11,1,59,257,1,1,1,1,,0.0,0.0
201400000010,30,11,14,19,5,59,524,2,1,8,6,RUE DE VERDUN,0.0,0.0
201400000011,2,5,14,5,3,59,411,1,1,1,1,,0.0,0.0
201400000012,3,6,14,13,1,59,34,1,1,1,3,,0.0,0.0
201400000013,21,11,14,8,1,59,34,1,1,1,6,,0.0,0.0
201400000014,2,12,14,9,1,59,34,1,1,8,3,,0.0,0.0
201400000015,19,12,14,9,1,59,34,1,1,2,5,,0.0,0.0
201400000016,12,1,14,7,2,59,592,1,1,9,6,,0.0,0.0
201400000017,26,1,14,19,3,59,592,1,2,2,3,,0.0,0.0
201400000018,22,2,14,9,1,59,592,1,1,7,2,,0.0,0.0
201400000019,14,3,14,15,1,59,592,2,2,1,3,rue J. BEGHIN,0.0,0.0
201400000020,18,4,14,16,1,59,411,1,1,1,7,,50.486,3.059
201400000021,2,7,14,14,1,59,411,1,1,1,3,,0.0,0.0
201400000022,14,7,14,19,1,59,452,2,1,1,1,place de la r?publique,0.0,0.0
201400000023,13,1,14,14,1,59,94,1,3,1,3,,0.0,0.0
201400000024,11,3,14,11,1,59,130,1,1,1,1,,0.0,0.0
201400000025,4,6,14,14,1,59,110,1,1,1,1,,50.959,2.268
201400000026,19,6,14,13,1,59,307,1,1,1,1,,50.862,2.21
201400000027,19,6,14,15,1,59,307,1,1,1,7,,50.876,2.199
201400000028,5,9,14,13,1,59,576,1,3,1,3,,50.977,2.314
201400000029,17,9,14,12,1,59,110,1,1,1,2,,50.971,2.28
201400000030,6,2,14,11,1,59,663,1,1,1,3,,0.0,0.0
201400000031,21,2,14,14,1,59,663,2,1,1,6,CD916 route de bergues,0.0,0.0
201400000032,12,6,14,18,1,59,89,2,1,7,6,rue de la poste,0.0,0.0
201400000033,5,8,14,9,1,59,305,2,1,1,3,rue du st sacrement,0.0,0.0
201400000034,28,9,14,19,1,59,663,1,1,1,6,,0.0,0.0
201400000035,31,10,14,11,1,59,663,2,2,1,3,route de bergues,0.0,0.0
201400000036,2,12,14,8,2,59,663,2,1,1,6,CD 17 route d'Herzeele,0.0,0.0
201400000037,16,4,14,13,1,59,416,1,1,1,6,,0.0,0.0
201400000038,24,5,14,0,3,59,536,1,1,1,3,,0.0,0.0
201400000039,15,6,14,16,1,59,590,2,1,1,6,30 rue de tannay,0.0,0.0
201400000040,10,7,14,22,3,59,416,1,1,1,6,,0.0,0.0
201400000041,1,8,14,17,1,59,87,1,1,1,2,Rue de Cassel,50.66771,2.45764
201400000042,14,8,14,10,1,59,120,2,1,1,6,Route de Bailleul,0.0,0.0
201400000043,7,10,14,9,1,59,84,2,1,2,6,Rue Plockyn,0.0,0.0
201400000044,19,10,14,10,1,59,120,1,1,1,7,,0.0,0.0
201400000045,3,11,14,20,5,59,582,1,6,3,7,,0.0,0.0
201400000046,11,3,14,17,1,59,237,2,9,1,1,rue de Godewaersvelde,0.0,0.0
201400000047,23,6,14,15,1,59,401,1,2,1,3,,0.0,0.0
201400000048,1,12,14,7,3,59,401,1,1,1,5,,0.0,0.0
201400000049,8,12,14,4,3,59,401,1,1,9,7,,0.0,0.0
201400000050,8,1,14,18,5,59,212,2,1,2,6,18 rue de LILLE,50.64334,2.72739
201400000051,5,4,14,15,1,59,212,1,1,7,3,,0.0,0.0
201400000052,28,5,14,20,1,59,581,1,1,1,6,,50.673,2.78
201400000053,21,10,14,11,1,59,180,2,1,3,1,rue du louf,50.69,2.715
201400000054,12,11,14,10,1,59,268,2,1,1,3,418 grand chemin,50.64,2.706
201400000055,10,6,14,12,1,59,400,2,1,1,3,"52, rue des capucins",0.0,0.0
201400000056,14,6,14,6,1,59,400,1,1,1,7,,0.0,0.0
201400000057,16,6,14,16,1,59,400,1,2,1,3,,0.0,0.0
201400000058,30,6,14,9,1,59,400,2,6,1,7,Quai Courbet,0.0,0.0
201400000059,25,7,14,11,1,59,423,1,1,1,6,,0.0,0.0
201400000060,11,10,14,10,1,59,615,1,1,1,1,,0.0,0.0
201400000061,3,11,14,8,1,59,423,2,3,2,3,,0.0,0.0
201400000062,15,11,14,15,1,59,400,1,1,8,3,,0.0,0.0
201400000063,4,1,14,18,2,59,580,1,1,2,6,Rte de Bray Dunes,50.82243,2.57777
201400000064,11,1,14,19,5,59,135,2,7,1,6,GRAND PLACE,0.0,0.0
201400000065,23,2,14,10,1,59,135,2,1,1,6,,0.0,0.0
201400000066,3,3,14,16,1,59,135,1,1,1,1,,0.0,0.0
201400000067,23,3,14,4,3,59,580,1,1,1,7,,0.0,0.0
201400000068,1,4,14,12,1,59,536,1,1,1,1,,0.0,0.0
201400000069,23,5,14,20,1,59,282,1,1,1,1,,0.0,0.0
201400000070,16,7,14,6,1,59,318,1,1,1,3,,0.0,0.0
201400000071,16,7,14,8,1,59,516,1,1,1,5,,0.0,0.0
201400000072,22,8,14,20,1,59,54,1,1,1,3,,0.0,0.0
201400000073,6,9,14,21,3,59,580,1,1,1,6,,0.0,0.0
201400000074,13,9,14,17,1,59,580,2,1,1,7,rue de Godewaersvelde,0.0,0.0
201400000075,14,9,14,11,1,59,580,2,9,1,6,rue de Poperinghe,0.0,0.0
201400000076,26,10,14,17,2,59,453,1,1,1,1,,0.0,0.0
201400000077,1,11,14,18,3,59,587,1,1,1,1,,0.0,0.0
201400000078,3,11,14,18,2,59,454,1,1,8,2,,0.0,0.0
201400000079,4,7,14,15,1,59,44,2,1,1,3,13 rue de Tournai,0.0,0.0
201400000080,10,12,14,16,1,59,124,1,1,1,7,,0.0,0.0
201400000081,23,12,14,14,1,59,13,2,1,1,3,cD94,0.0,0.0
201400000082,5,4,14,18,1,59,168,1,1,1,3,,0.0,0.0
201400000083,18,4,14,18,1,59,364,2,1,1,6,Rue Henri MILLEZ,0.0,0.0
201400000084,15,8,14,3,5,59,168,2,1,1,6,279 rue felix demesmay,50.946,3.372
201400000085,7,9,14,19,1,59,168,1,1,1,3,,0.0,0.0
201400000086,22,10,14,3,3,59,258,1,1,1,6,,0.0,0.0
201400000087,6,1,14,8,2,59,643,1,1,1,6,"1, ARMENTIERES ROUTE D'",50.7418,2.96742
201400000088,17,1,14,7,5,59,611,1,3,1,6,,50.69992,3.01122
201400000089,16,2,14,21,5,59,482,1,1,1,6,,50.71718,3.02158
201400000090,10,3,14,9,1,59,482,1,1,7,7,,0.0,0.0
201400000091,26,6,14,9,1,59,611,2,3,1,3,MESSINES RUE DE,0.0,0.0
201400000092,11,9,14,10,1,59,611,1,1,1,6,,50.67177,3.0034
201400000093,6,10,14,11,1,59,611,1,1,1,6,YPRES RUE D',50.69864,3.01465
201400000094,4,11,14,14,1,59,252,1,1,1,3,,0.0,0.0
201400000095,30,4,14,14,1,59,92,2,3,1,3,d630,0.0,0.0
201400000096,15,6,14,22,2,59,192,1,3,1,3,,0.0,0.0
201400000097,15,10,14,18,1,59,335,2,1,2,1,route de tournai,0.0,0.0
201400000098,26,2,14,14,1,59,50,1,1,1,2,,0.0,0.0
201400000099,20,4,14,19,1,59,218,1,1,1,6,,0.0,0.0
201400000100,5,5,14,16,1,59,290,1,1,1,6,,0.0,0.0
201400000101,11,6,14,12,1,59,50,1,1,1,6,,0.0,0.0
201400000102,23,6,14,16,1,59,233,2,1,1,6,RUE DE LA PLACE,0.0,0.0
201400000103,2,8,14,10,1,59,35,2,1,1,6,route de sains,0.0,0.0
201400000104,1,9,14,20,1,59,78,2,1,1,7,ROUTE DE FELLERIES,0.0,0.0
201400000105,10,10,14,11,1,59,36,2,9,1,7,rue des crapeaux,0.0,0.0
201400000106,28,10,14,23,3,59,374,1,1,1,6,,0.0,0.0
201400000107,13,11,14,9,1,59,78,1,1,1,6,,0.0,0.0
201400000108,9,12,14,16,1,59,218,1,1,8,1,,0.0,0.0
201400000109,2,2,14,16,1,59,249,2,1,1,3,8 RUE DU 8 MAI 1945,0.0,0.0
201400000110,18,2,14,18,5,59,249,2,1,3,6,Rue cousin CORBIER,0.0,0.0
201400000111,22,5,14,11,1,59,249,2,1,1,6,rue Bouret,0.0,0.0
201400000112,25,5,14,19,1,59,249,1,1,7,2,,0.0,0.0
201400000113,12,6,14,9,1,59,249,2,9,1,1,rue de la R?publique,0.0,0.0
201400000114,26,7,14,2,3,59,12,1,1,1,6,,0.0,0.0
201400000115,18,10,14,3,5,59,249,2,1,1,6,rue Th?ophile Legrand,0.0,0.0
201400000116,2,6,14,2,3,59,331,1,1,1,6,,0.0,0.0
201400000117,4,7,14,17,1,59,331,2,1,1,6,RD43,0.0,0.0
201400000118,5,7,14,18,1,59,556,1,1,2,6,,0.0,0.0
201400000119,1,5,14,12,1,59,562,2,1,1,6,27 rue de la mairie,0.0,0.0
201400000120,30,4,14,21,3,59,229,1,1,1,1,,0.0,0.0
201400000121,18,7,14,19,1,59,445,2,1,1,3,rue des horbes,0.0,0.0
201400000122,9,8,14,12,1,59,633,2,1,1,1,24 route  de moranrieux,50.05898,4.16714
201400000123,11,3,14,11,1,59,48,1,1,1,3,,0.0,0.0
201400000124,5,4,14,15,1,59,322,2,1,1,6,Rue Dagniaux,0.0,0.0
201400000125,23,4,14,17,1,59,552,1,2,1,3,,0.0,0.0
201400000126,27,11,14,21,5,59,23,2,1,1,6,06 route nationale,0.0,0.0
201400000127,29,11,14,11,1,59,593,1,1,1,7,,0.0,0.0
201400000128,27,12,14,9,2,59,132,1,1,6,6,,0.0,0.0
201400000129,29,1,14,13,1,59,136,1,1,1,1,,0.0,0.0
201400000130,16,4,14,10,1,59,136,1,1,1,1,,0.0,0.0
201400000131,21,5,14,16,1,59,136,2,1,1,5,120 Chemin de Montay,0.0,0.0
201400000132,6,9,14,17,1,59,136,2,1,1,1,FAUBOURG DE CAMBRAI,0.0,0.0
201400000133,26,9,14,17,1,59,136,2,1,1,6,RUE MARECHAL MORTIER,0.0,0.0
201400000134,13,12,14,10,1,59,136,1,1,2,1,,0.0,0.0
201400000135,17,12,14,17,5,59,136,2,1,1,6,38 r Faubourg Cambrai,0.0,0.0
201400000136,13,1,14,20,5,59,139,2,1,2,6,Rue Marliot,0.0,0.0
201400000137,28,1,14,18,5,59,59,2,1,2,6,8 route nationale,0.0,0.0
201400000138,22,2,14,3,3,59,614,1,1,2,7,,0.0,0.0
201400000139,23,2,14,22,3,59,139,1,1,1,6,,0.0,0.0
201400000140,6,3,14,11,1,59,243,2,1,1,6,rue Roger Salengro,0.0,0.0
201400000141,26,3,14,8,1,59,139,2,1,1,3,2 rue Jean Moulin CAUDRY,0.0,0.0
201400000142,21,6,14,15,1,59,75,2,1,1,6,6 rue leon gambetta,0.0,0.0
201400000143,22,7,14,10,1,59,139,2,1,2,6,2 rue Jean Lebas,0.0,0.0
201400000144,10,9,14,17,1,59,139,2,3,1,2,D643,0.0,0.0
201400000145,17,9,14,9,1,59,139,2,1,1,1,Rue Gambetta,0.0,0.0
201400000146,15,3,14,14,1,59,382,2,1,1,6,rue de la R?publique,0.0,0.0
201400000147,25,3,14,15,1,59,349,2,1,1,6,ROUTE DE CAMBRAI,0.0,0.0
201400000148,22,11,14,5,3,59,413,1,1,1,6,,0.0,0.0
201400000149,22,1,14,18,2,59,377,1,2,1,3,,50.14,3.2
201400000150,5,4,14,11,1,59,377,1,1,1,3,,0.0,0.0
201400000151,25,6,14,0,3,59,389,1,1,1,6,,0.0,0.0
201400000152,1,9,14,16,1,59,269,1,1,1,4,,0.0,0.0
201400000153,2,9,14,18,1,59,161,1,1,1,1,,0.0,0.0
201400000154,27,11,14,17,3,59,341,1,1,1,6,,0.0,0.0
201400000155,3,2,14,10,1,59,289,2,1,7,6,rue Roger Salengro,0.0,0.0
201400000156,20,9,14,10,1,59,558,2,1,1,2,56 rue Jean Jaures,0.0,0.0
201400000157,22,10,14,8,2,59,69,1,1,1,7,,0.0,0.0
201400000158,4,11,14,13,1,59,289,2,1,1,1,rue henri barbusse,0.0,0.0
201400000159,18,11,14,11,1,59,108,2,1,1,1,RUE FOCH,0.0,0.0
201400000160,15,12,14,21,3,59,289,1,1,2,1,,0.0,0.0
201400000161,17,1,14,16,1,59,15,1,1,3,1,,50.288,3.133
201400000162,27,4,14,4,3,59,126,1,6,1,6,,0.0,0.0
201400000163,19,9,14,7,1,59,126,1,1,1,6,,0.0,0.0
201400000164,13,12,14,4,3,59,126,1,6,1,7,,0.0,0.0
201400000165,19,12,14,18,2,59,409,2,1,1,6,43 RUE DE MASNY,0.0,0.0
201400000166,7,6,14,19,1,59,158,2,1,1,2,ROUTE NATIONALE,0.0,0.0
201400000167,12,6,14,18,1,59,449,1,1,1,3,,0.0,0.0
201400000168,17,1,14,14,1,59,357,2,3,2,3,rue Maxime Qu?vy,50.277,3.867
201400000169,8,2,14,19,3,59,548,1,1,1,1,,0.0,0.0
201400000170,1,5,14,21,2,59,70,1,1,1,1,,0.0,0.0
201400000171,3,10,14,22,5,59,53,2,1,1,3,Rd932- brunehaut,0.0,0.0
201400000172,19,10,14,16,1,59,627,2,1,1,3,22 rue Albert Mathieu,0.0,0.0
201400000173,20,10,14,9,1,59,315,2,1,1,2,rue des martyrs,0.0,0.0
201400000174,15,3,14,8,1,59,381,2,1,1,7,"D73, rue d'Artres",0.0,0.0
201400000175,29,10,14,16,1,59,353,1,2,1,3,,0.0,0.0
201400000176,14,1,14,17,5,59,169,2,1,9,1,58 rue de maubeuge,0.0,0.0
201400000177,13,7,14,10,1,59,342,2,1,3,3,rue du calvaire,0.0,0.0
201400000178,30,7,14,9,1,59,157,2,1,1,6,CD 936 rue de landelies,0.0,0.0
201400000179,25,9,14,14,1,59,649,2,1,1,6,37 rue jourdan,0.0,0.0
201400000180,9,2,14,14,1,62,496,1,1,4,6,,0.0,0.0
201400000181,15,2,14,10,1,62,160,1,1,1,6,,0.0,0.0
201400000182,1,3,14,5,3,62,560,1,1,1,6,,0.0,0.0
201400000183,18,4,14,18,1,62,758,1,1,1,4,,0.0,0.0
201400000184,27,4,14,21,2,62,156,1,1,9,6,,50.8997,1.76729
201400000185,8,7,14,9,1,62,125,1,1,1,2,,0.0,0.0
201400000186,1,9,14,14,1,62,318,1,1,1,7,,50.5061,1.68226
201400000187,7,1,14,18,1,62,829,1,1,1,5,,50.04768,2.90743
201400000188,7,2,14,15,1,62,410,1,1,8,3,,50.09361,2.92014
201400000189,6,3,14,21,3,62,876,1,1,1,6,,50.08643,2.80896
201400000190,3,4,14,16,1,62,117,1,1,1,1,,50.09665,3.01061
201400000191,27,4,14,13,1,62,515,2,1,2,3,Rue de MIRAUMONT,50.08446,2.81314
201400000192,13,6,14,17,1,62,515,1,1,1,1,,50.09078,2.81676
201400000193,11,12,14,16,1,62,93,1,1,2,1,,50.08273,2.87577
201400000194,22,1,14,17,5,62,649,2,1,2,6,48  RUE D EN HAUT,50.15287,2.48629
201400000195,19,4,14,20,3,62,877,1,1,1,6,,50.19247,2.50266
201400000196,8,7,14,13,1,62,800,1,1,1,7,,50.15809,2.58459
201400000197,6,12,14,8,1,62,9,1,1,8,7,,50.18966,2.70991
201400000198,28,12,14,23,3,62,68,1,1,9,7,,50.164,2.72484
201400000199,19,11,14,17,2,62,298,1,1,1,6,,50.22952,3.17485
201400000200,12,3,14,11,1,62,557,1,1,1,3,,50.33063,2.71753
201400000201,10,1,14,19,3,62,568,1,2,1,3,,50.23512,2.76363
201400000202,11,1,14,16,1,62,817,1,1,1,3,,50.273,2.80983
201400000203,16,1,14,10,1,62,817,1,1,3,1,,50.27175,2.80792
201400000204,22,1,14,18,5,62,754,2,1,2,4,intersection D9 / D12E1,50.18679,2.85808
201400000205,2,2,14,20,3,62,780,1,1,1,6,,50.2297,3.08539
201400000206,2,5,14,9,1,62,81,2,6,1,6,Intersection RD 939/ RD,50.21575,3.06765
201400000207,29,6,14,20,1,62,469,2,7,1,6,12 grand place,50.17809,3.05102
201400000208,25,7,14,2,3,62,817,1,1,1,1,,50.27072,2.80498
201400000209,2,8,14,10,1,62,568,1,1,1,1,,50.25272,2.79077
201400000210,27,8,14,14,1,62,184,1,1,1,6,,50.19768,3.02337
201400000211,28,8,14,13,1,62,858,1,1,1,1,,50.22033,3.04983
201400000212,4,10,14,8,1,62,673,1,1,1,7,,50.18156,2.99357
201400000213,28,10,14,7,2,62,306,1,1,1,1,,50.16895,2.82398
201400000214,3,12,14,17,2,62,817,2,1,1,3,RD939,50.27862,2.81997
201400000215,24,12,14,15,1,62,728,1,1,2,7,,50.23298,3.0598
201400000216,2,9,14,17,1,62,355,1,6,1,3,,50.33366,2.92402
201400000217,15,10,14,9,1,62,173,2,4,1,3,rue de la Chapelle,50.33344,3.02159
201400000218,7,1,14,0,3,62,376,1,1,1,6,,50.57956,2.58583
201400000219,6,3,14,14,1,62,770,2,1,1,5,rue de Guarbecque,50.62103,2.52259
201400000220,30,3,14,9,1,62,141,2,7,1,6,rue DES PRES,50.61653,2.3316
201400000221,29,5,14,15,1,62,473,2,1,1,3,69 rue Jean Jaures,50.62145,2.45511
201400000222,27,10,14,17,2,62,162,2,1,1,3,Rue Principale,50.5701,2.43624
201400000223,18,1,14,12,1,62,736,1,1,8,7,,50.63559,2.80002
201400000224,21,2,14,18,4,62,529,1,1,1,6,,50.5763,2.78025
201400000225,21,3,14,10,1,62,338,1,1,2,7,,50.63944,2.81378
201400000226,23,3,14,0,5,62,706,1,1,1,6,,50.58344,2.769
201400000227,5,5,14,13,1,62,706,2,1,1,6,88 rue du Moulin L'Avou,50.57239,2.74478
201400000228,14,5,14,20,1,62,491,1,1,1,3,,50.58585,2.76728
201400000229,17,5,14,18,1,62,338,1,3,1,6,,50.34693,2.84869
201400000230,21,5,14,18,1,62,706,1,1,1,3,,50.59933,2.75701
201400000231,25,6,14,7,1,62,491,1,1,1,2,,50.62759,2.82122
201400000232,6,8,14,7,2,62,338,2,1,2,3,rue du quesnes,50.65039,2.83039
201400000233,20,9,14,12,1,62,491,2,1,1,1,RUE PLATE,50.63022,2.79958
201400000234,7,11,14,16,1,62,338,1,1,8,6,,50.63907,2.81245
201400000235,9,12,14,17,3,62,252,1,1,1,6,,50.56183,2.71256
201400000236,6,1,14,7,2,62,526,1,1,1,1,,50.7317,1.88778
201400000237,4,7,14,10,1,62,165,2,1,1,7,"63, route de DESVRES",50.69877,1.85874
201400000238,10,8,14,5,5,62,908,2,1,1,6,rue de Macquinghem,50.72083,1.69907
201400000239,23,8,14,2,3,62,255,1,1,1,6,,50.71147,1.7497
201400000240,8,9,14,17,1,62,268,2,1,1,6,rue Roger Salengro,50.66936,1.82961
201400000241,12,9,14,19,1,62,678,1,2,1,3,,50.69911,1.9449
201400000242,12,10,14,22,3,62,255,1,1,3,7,,50.67755,1.80438
201400000243,13,12,14,13,1,62,268,2,3,1,3,Rue des Potiers,50.6679,1.83894
201400000244,20,12,14,10,1,62,773,2,1,1,6,avenue henry mory,50.64214,1.74218
201400000245,11,1,14,14,1,62,711,1,1,1,1,,50.81603,1.76318
201400000246,21,3,14,8,1,62,711,1,1,2,3,,50.82416,1.7314
201400000247,3,2,14,19,3,62,20,2,1,1,6,,50.76503,1.85662
201400000248,8,4,14,16,1,62,443,2,1,1,6,8 bld castelneau,50.46196,2.67143
201400000249,12,9,14,17,1,62,793,1,1,1,4,,50.4166,2.64308
201400000250,30,11,14,18,5,62,443,2,1,1,3,136 rue Emile Basly,50.44617,2.65777
201400000251,14,6,14,4,3,62,134,1,1,1,7,,50.52925,1.90206
201400000252,19,10,14,16,1,62,886,1,1,1,1,,50.56723,1.94912
201400000253,8,11,14,14,1,62,585,1,1,1,1,,50.52671,1.80331
201400000254,14,7,14,9,1,62,354,2,1,1,1,rue du witrepin,50.56304,1.69822
201400000255,19,7,14,11,1,62,318,1,1,1,6,,50.54032,1.62256
201400000256,13,9,14,9,1,62,318,2,1,1,3,avenue de Rombly,50.51954,1.65292
201400000257,18,9,14,13,1,62,318,2,6,1,6,CD940,50.51336,1.63665
201400000258,3,11,14,10,1,62,318,1,2,3,3,,50.52263,1.63913
201400000259,28,11,14,8,1,62,201,1,1,1,6,,50.55667,1.61307
201400000260,7,12,14,13,1,62,241,1,1,3,7,,50.56838,1.72546
201400000261,4,2,14,21,5,62,447,2,1,1,1,D349,50.37383,2.04253
201400000262,17,4,14,10,1,62,447,2,6,1,3,Rond point sucrerie,50.37148,2.02918
201400000263,16,4,14,4,3,62,549,1,1,1,6,,50.36721,2.03133
201400000264,26,5,14,17,1,62,552,2,1,2,3,route de Montreuil,50.41117,1.92149
201400000265,4,6,14,14,1,62,395,1,1,1,3,,50.33253,2.00895
201400000266,12,7,14,16,1,62,743,1,1,1,7,,50.36069,2.04663
201400000267,29,8,14,23,3,62,18,2,1,1,6,rue de la cav?e,50.47957,1.85851
201400000268,29,9,14,14,1,62,150,2,1,1,6,rue de l'eglise,50.40753,1.7728
201400000269,12,10,14,16,1,62,447,2,1,1,6,Avenu Francois mitterran,50.37181,2.03412
201400000270,17,10,14,23,3,62,661,2,1,1,1,route nationale,50.38365,1.98325
201400000271,23,5,14,17,1,62,811,1,1,1,6,,50.63711,2.24449
201400000272,14,6,14,12,1,62,811,2,1,1,3,30 chauss?e brunehaut,50.63043,2.26762
201400000273,22,6,14,12,1,62,14,2,1,1,3,ROUTE DE ROQUETOIRE,50.64909,2.38979
201400000274,16,9,14,20,2,62,14,1,1,1,6,,50.63509,2.34991
201400000275,22,8,14,16,1,62,684,2,1,1,3,288 rue de Cassel,50.70315,2.35448
201400000276,4,10,14,14,1,62,684,2,1,1,6,rue nationale,50.69385,2.35638
201400000277,6,11,14,2,3,62,531,2,1,1,6,ROUTE DE BERTHEM,50.83317,2.02828
201400000278,22,11,14,18,5,62,618,2,1,1,6,RD  943,50.81862,2.078
201400000279,27,11,14,4,5,62,618,2,1,1,1,rue de Gravelines,50.81938,2.07652
201400000280,16,3,14,20,3,62,304,2,1,1,6,rue des taleuts,50.58524,2.26445
201400000281,7,9,14,12,1,62,67,1,1,1,6,,50.63838,2.15384
201400000282,11,9,14,22,3,62,294,1,2,1,3,,50.60185,2.27768
201400000283,23,12,14,19,3,62,53,1,1,8,5,,50.55942,2.09758
201400000284,29,7,14,17,1,62,898,1,1,1,3,,50.72274,2.19557
201400000285,5,9,14,17,1,62,495,1,2,1,3,,50.63887,1.96798
201400000286,23,9,14,7,1,62,788,1,1,1,2,,0.0,0.0
201400000287,2,10,14,20,2,62,674,2,1,1,3,route d acquin D 208,50.73494,2.12615
201400000288,1,11,14,21,3,62,644,1,1,1,6,,50.64735,2.14469
201400000289,5,8,14,17,1,62,180,1,1,1,3,,50.4058,2.36491
201400000290,15,8,14,6,2,62,813,1,1,8,3,,50.41602,2.40034
201400000291,21,9,14,13,1,62,352,1,1,1,3,,50.32852,2.31011
201400000292,26,10,14,16,2,62,340,2,1,1,6,rue Amand Montois,50.49366,2.42431
201400000293,14,11,14,18,3,62,467,2,1,1,6,CD 104,50.39794,2.2151
201400000294,14,11,14,18,3,62,357,1,1,2,1,,50.3831,2.13774
201400000295,9,1,14,8,1,62,63,1,1,1,6,,50.27485,2.53647
201400000296,23,2,14,5,3,62,630,1,1,1,6,,50.2923,2.54066
201400000297,13,3,14,19,3,62,70,1,1,5,3,,50.38774,2.45905
201400000298,19,3,14,17,1,62,70,1,1,1,1,,50.38795,2.45864
201400000299,27,4,14,15,1,62,415,1,1,1,1,,50.32518,2.65835
201400000300,9,7,14,19,2,62,399,1,1,3,6,,50.31889,2.61213
201400000301,13,7,14,11,1,62,199,1,1,2,6,,50.38225,2.63047
201400000302,3,10,14,17,1,62,45,2,6,1,3,Rue du General DE GAULLE,50.35151,2.5891
201400000303,7,10,14,21,3,62,45,1,1,2,3,,50.34877,2.59519
201400000304,16,5,14,8,1,62,399,2,1,1,6,rue de  LA POSTE,50.3058,2.6116
201400000305,16,5,14,17,1,62,415,2,1,1,3,,50.33194,2.64115
201400000306,27,10,14,16,1,62,385,1,1,1,7,,50.24645,2.46289
201400000307,15,12,14,20,3,62,86,1,1,8,5,,0.0,0.0
201400000308,23,8,14,18,1,62,361,2,1,8,3,Avenue Philippe Lebas,50.27839,2.27409
201400000309,30,9,14,10,1,80,156,1,1,1,2,,49.902,2.41077
201400000310,14,3,14,3,3,80,622,1,1,5,7,,0.0,0.0
201400000311,11,12,14,19,3,80,71,1,1,3,6,,50.12428,2.33821
201400000312,30,3,14,12,1,80,166,1,1,1,6,,0.0,0.0
201400000313,6,1,14,18,3,80,541,1,1,2,7,,0.0,0.0
201400000314,27,1,14,17,2,80,10,1,1,1,7,,0.0,0.0
201400000315,13,4,14,18,1,80,232,1,1,1,1,,0.0,0.0
201400000316,30,1,14,13,1,80,16,2,1,1,6,rue de birmigham,0.0,0.0
201400000317,18,7,14,8,1,80,16,1,1,1,1,,0.0,0.0
201400000318,3,10,14,12,1,80,16,2,1,1,6,rue jean mermoz,49.99556,2.6548
201400000319,19,10,14,13,1,80,16,1,1,1,6,,49.99039,2.61004
201400000320,11,12,14,17,5,80,16,2,1,3,6,"91, AV DE LA REPUBLIQUE",50.00438,2.65722
201400000321,12,12,14,17,5,80,16,2,1,2,6,"8, RUE DES ILLIEUX",50.00496,2.65276
201400000322,21,12,14,15,1,80,16,2,6,1,3,PL D'ARMES,50.00364,2.64798
201400000323,18,1,14,10,1,80,572,1,2,1,3,,0.0,0.0
201400000324,26,9,14,13,1,80,579,2,1,1,1,152 R DE PARIS,49.72459,3.06666
201400000325,27,9,14,17,1,80,465,1,2,1,3,,49.74334,2.91281
201400000326,2,2,14,4,5,20,460,2,3,1,6,01 Grande rue,0.0,0.0
201400000327,22,3,14,20,4,20,238,1,1,1,3,,0.0,0.0
201400000328,5,5,14,18,1,20,737,1,2,1,3,,0.0,0.0
201400000329,23,8,14,19,1,20,602,2,1,1,6,rue de la vendee,0.0,0.0
201400000330,30,3,14,1,5,20,173,2,1,1,6,06 Boulevard de l'Europe,49.62609,3.21384
201400000331,15,9,14,9,1,20,788,1,2,1,3,,0.0,0.0
201400000332,9,10,14,1,3,20,680,1,1,2,6,,0.0,0.0
201400000333,9,10,14,17,1,20,336,1,1,1,6,,0.0,0.0
201400000334,18,11,14,11,1,20,336,1,5,1,3,,0.0,0.0
201400000335,21,11,14,16,2,20,173,1,1,1,6,,0.0,0.0
201400000336,28,12,14,7,5,20,173,2,6,1,6,boulevard de l'Europe,0.0,0.0
201400000337,24,1,14,18,3,20,656,1,1,1,1,,0.0,0.0
201400000338,23,1,14,18,2,20,602,1,1,2,1,,0.0,0.0
201400000339,24,1,14,5,3,20,174,1,1,9,2,,0.0,0.0
201400000340,27,7,14,17,1,20,93,2,1,1,6,rue du stade,49.52068,3.15296
201400000341,30,8,14,11,1,20,159,1,1,1,6,,0.0,0.0
201400000342,7,10,14,8,1,20,18,2,1,1,1,ROUTE DE COUCY,0.0,0.0
201400000343,19,1,14,6,3,20,282,1,1,1,5,,0.0,0.0
201400000344,23,4,14,17,1,20,282,2,3,1,3,CD 181,0.0,0.0
