Num_Acc,num_veh,category_veh,obstacle,obstacle_m,choc,manoeuvre
202100000098,B01,7,0,2,8,19
202100000098,A01,10,0,2,1,1
202100000099,A01,7,0,2,7,18
202100000099,B01,10,0,2,1,1
202100000100,A01,7,0,1,1,2
202100000101,A01,1,14,0,1,1
202100000101,B01,1,14,0,1,1
202100000102,A01,2,16,0,7,14
202100000103,A01,7,0,2,2,1
202100000103,C01,30,0,2,8,9
202100000104,B01,7,0,2,1,1
202100000104,A01,7,0,2,1,13
202100000105,A01,10,0,2,1,1
202100000105,B01,7,0,2,1,1
202100000106,A01,7,0,2,4,23
202100000106,B01,7,0,2,1,2
202100000107,A01,10,0,2,1,11
202100000107,B01,1,0,2,1,1
202100000108,A01,1,12,0,1,14
202100000109,A01,7,17,0,1,1
202100000110,B01,7,0,2,2,1
202100000110,A01,30,0,2,8,13
202100000111,A01,7,0,2,2,15
202100000111,B01,2,0,2,1,26
202100000112,A01,7,0,0,0,1
202100000113,A01,7,10,1,2,2
202100000114,A01,7,0,1,1,1
202100000115,A01,7,0,2,3,13
202100000115,B01,7,0,2,3,1
202100000116,A01,7,0,1,1,1
202100000117,A01,7,0,2,3,19
202100000117,B01,10,0,0,8,2
202100000118,A01,2,0,1,2,17
202100000119,A01,7,0,1,1,1
202100000120,A01,7,0,1,1,1
202100000121,A01,30,0,2,1,1
202100000121,B01,7,0,2,4,23
202100000122,A01,7,8,2,2,1
202100000122,B01,7,0,2,6,1
202100000123,A01,7,3,0,2,1
202100000124,B01,7,0,2,1,1
202100000124,A01,7,0,2,1,1
202100000125,A01,7,0,0,3,1
202100000126,B01,33,0,2,1,17
202100000126,A01,7,0,2,8,15
202100000127,A01,39,0,1,2,19
202100000128,A01,7,0,0,1,19
202100000129,A01,7,12,0,2,1
202100000130,A01,7,0,2,3,1
202100000130,B01,50,0,2,0,0
202100000131,B01,2,0,2,1,1
202100000131,A01,7,0,2,3,15
202100000132,A01,33,0,0,1,26
202100000133,B01,34,0,2,1,1
202100000133,A01,7,0,2,2,15
202100000134,A01,30,0,1,1,17
202100000134,B01,7,0,2,8,23
202100000135,A01,36,2,0,1,13
202100000136,A01,13,0,2,2,26
202100000136,B01,1,0,2,3,0
202100000137,D01,7,0,2,4,1
202100000137,C01,7,0,2,6,1
202100000137,B01,7,12,2,5,1
202100000137,A01,99,0,2,1,1
202100000138,A01,7,0,1,1,1
202100000139,B01,2,0,2,1,1
202100000139,A01,7,0,2,5,4
202100000140,B01,32,0,2,1,1
202100000140,A01,7,0,2,4,9
202100000141,B01,2,0,2,0,13
202100000141,A01,99,0,2,3,0
202100000142,C01,7,0,2,4,1
202100000142,A01,7,0,2,1,1
202100000142,B01,7,0,2,4,1
202100000143,A01,7,0,2,7,11
202100000143,B01,7,0,2,9,1
202100000143,C01,7,0,2,8,1
202100000144,A01,7,0,2,1,1
202100000144,B01,7,0,2,4,2
202100000145,A01,7,3,2,2,17
202100000145,B01,7,3,2,6,1
202100000146,A01,7,4,0,1,12
202100000147,A01,7,16,0,1,1
202100000148,C01,7,0,2,8,21
202100000148,B01,7,0,2,1,1
202100000148,A01,7,0,2,4,1
202100000149,A01,7,4,9,1,21
202100000150,A01,7,1,0,1,13
202100000151,A01,7,0,2,3,13
202100000151,B01,7,0,2,3,21
202100000152,A01,33,0,0,4,1
202100000153,A01,7,0,6,3,1
202100000154,A01,7,0,1,1,15
202100000155,A01,30,1,0,5,1
202100000156,B01,33,0,2,0,0
202100000156,A01,7,0,2,3,9
202100000157,B01,33,0,2,1,1
202100000157,A01,7,0,2,2,15
202100000158,B01,7,0,2,5,1
202100000158,A01,7,0,2,1,19
202100000159,A01,7,6,0,3,13
202100000160,A01,10,0,2,3,0
202100000160,B01,7,0,2,3,0
202100000161,B01,31,0,2,3,10
202100000161,A01,7,0,2,2,17
202100000162,B01,1,0,2,1,2
202100000162,A01,7,0,2,2,11
202100000163,A01,7,0,1,0,1
202100000164,A01,7,0,1,1,1
202100000165,A01,7,0,1,2,1
202100000166,C01,7,0,2,2,2
202100000166,D01,7,0,2,1,2
202100000166,B01,7,0,2,6,2
202100000166,A01,7,0,2,4,1
202100000167,B01,7,0,9,3,1
202100000167,A01,33,0,2,1,1
202100000168,B01,7,0,2,4,23
202100000168,A01,7,0,2,1,2
202100000169,A01,7,0,0,9,21
202100000170,A01,7,0,2,1,13
202100000170,B01,10,0,2,1,21
202100000171,B01,2,0,2,1,0
202100000171,A01,7,0,2,3,15
202100000172,B01,7,0,2,3,15
202100000172,A01,30,1,2,9,17
202100000173,A01,34,0,2,8,15
202100000173,B01,2,0,2,3,15
202100000174,A01,7,0,0,9,13
202100000175,A01,1,0,0,8,1
202100000176,A01,7,0,1,1,1
202100000177,B01,31,0,2,1,3
202100000177,A01,30,0,2,1,3
202100000178,B01,7,0,2,4,23
202100000178,A01,7,2,2,1,26
202100000179,A01,1,0,2,8,2
202100000179,B01,7,0,2,7,16
202100000180,A01,1,0,2,4,1
202100000180,B01,7,0,2,1,1
202100000181,B01,1,0,2,1,1
202100000181,A01,7,0,2,1,15
202100000182,A01,7,15,0,1,1
202100000183,A01,33,14,0,1,1
202100000184,A01,7,2,0,3,1
202100000185,A01,7,0,2,2,15
202100000185,B01,2,0,0,2,1
202100000186,A01,7,0,2,1,1
202100000186,B01,7,0,2,4,15
202100000187,A01,7,0,2,3,13
202100000187,B01,7,0,2,3,1
202100000188,A01,7,13,0,2,1
202100000189,A01,7,0,2,1,1
202100000189,B01,7,0,2,4,23
202100000189,C01,7,6,2,4,23
202100000190,A01,99,0,2,1,1
202100000190,B01,7,0,2,3,9
202100000191,B01,80,0,2,1,15
202100000191,A01,7,0,2,1,15
202100000192,A01,7,0,1,2,9
202100000193,B01,7,0,2,3,13
202100000193,A01,7,0,2,3,1
202100000194,A01,7,2,0,1,15
202100000195,B01,39,0,2,8,1
202100000195,A01,1,0,4,0,26
202100000196,A01,7,3,0,1,1
202100000197,A01,7,1,1,1,25
202100000198,A01,7,8,0,1,1
202100000199,B01,7,0,2,4,1
202100000199,A01,30,0,2,1,1
202100000200,A01,30,0,1,1,18
202100000201,A01,7,0,2,1,9
202100000201,B01,1,0,2,3,9
202100000202,A01,7,0,2,3,15
202100000202,B01,2,0,2,1,1
202100000203,A01,1,0,0,8,1
202100000204,B01,80,0,2,7,1
202100000204,A01,7,0,2,1,1
202100000205,A01,7,0,2,4,1
202100000205,B01,10,0,2,1,1
202100000206,B01,34,0,2,1,16
202100000206,A01,7,0,2,7,1
202100000207,B01,7,0,2,2,1
202100000207,A01,33,0,2,2,1
202100000208,A01,7,3,0,1,26
202100000209,A01,7,9,0,1,13
202100000210,A01,32,0,1,1,0
202100000211,B01,7,0,0,0,0
202100000211,A01,7,8,2,3,7
202100000212,A01,7,6,0,1,1
202100000213,A01,7,0,1,2,2
202100000214,A01,7,0,2,4,1
202100000214,B01,2,0,2,1,2
202100000215,A01,7,0,1,2,1
202100000216,C01,7,0,2,8,23
202100000216,A01,7,0,2,1,15
202100000216,B01,10,0,2,7,26
202100000217,A01,1,16,0,1,1
202100000218,A01,7,0,2,7,16
202100000218,B01,1,0,2,7,1
202100000219,B01,33,0,2,1,3
202100000219,A01,7,0,2,2,10
202100000220,A01,10,0,0,2,1
202100000221,B01,10,0,2,8,22
202100000221,A01,80,1,0,7,26
202100000222,A01,7,6,0,3,1
202100000223,A01,7,0,2,1,21
202100000223,B01,7,0,2,6,23
202100000223,C01,7,0,0,4,23
202100000224,A01,7,0,1,1,9
202100000225,A01,7,0,2,3,13
202100000225,B01,7,0,2,3,1
202100000226,A01,7,0,2,7,16
202100000226,B01,1,0,2,1,1
202100000227,A01,7,0,2,4,2
202100000227,B01,7,0,2,1,2
202100000227,C01,7,5,2,8,2
202100000227,D01,7,0,2,4,2
202100000227,E01,7,0,2,1,2
202100000228,C01,7,0,2,2,1
202100000228,A01,1,0,2,1,19
202100000228,B01,1,0,2,1,19
202100000229,A01,7,1,0,1,1
202100000229,C01,7,0,2,4,0
202100000230,A01,7,0,1,1,1
202100000231,A01,7,0,2,1,2
202100000231,B01,10,0,2,4,2
202100000232,A01,32,0,2,1,8
202100000232,B01,7,0,2,2,15
202100000233,B01,7,0,2,5,1
202100000233,A01,2,0,2,3,0
202100000234,A01,7,6,0,1,1
202100000235,B01,2,0,0,2,1
202100000235,A01,7,0,2,3,9
202100000236,B01,31,1,2,2,17
202100000236,A01,7,0,2,3,15
202100000237,B01,2,0,2,1,13
202100000237,A01,7,0,2,8,13
202100000238,A01,10,3,0,3,26
202100000239,A01,30,0,2,1,1
202100000239,B01,7,0,2,4,1
202100000240,A01,7,0,2,2,12
202100000240,B01,43,0,2,3,7
202100000241,A01,33,0,6,1,1
202100000242,B01,7,0,2,3,15
202100000242,A01,34,0,2,1,17
202100000243,B01,60,0,2,1,1
202100000243,A01,10,0,2,2,15
202100000244,A01,7,0,1,1,15
202100000245,A01,7,7,2,1,1
202100000245,B01,7,0,2,3,15
202100000246,B01,7,0,2,1,1
202100000247,A01,7,0,1,1,14
202100000248,A01,30,0,2,2,15
202100000248,B01,7,0,2,1,1
202100000249,A01,1,0,2,4,11
202100000249,B01,7,0,2,2,1
202100000250,A01,7,0,2,2,14
202100000250,B01,1,0,2,4,26
202100000251,A01,1,0,1,0,2
202100000252,A01,38,0,1,8,16
202100000253,B01,31,0,2,0,0
202100000253,A01,10,0,2,7,19
202100000254,A01,30,0,1,4,21
202100000255,A01,7,0,0,1,1
202100000256,A01,7,13,0,0,15
202100000257,A01,7,6,0,1,13
202100000258,A01,7,1,0,2,21
202100000259,A01,7,4,0,1,1
202100000260,B01,7,0,2,-1,17
202100000260,A01,7,0,0,0,1
202100000261,A01,7,0,2,3,10
202100000261,B01,2,0,2,1,17
202100000262,B01,30,-1,-1,-1,-1
202100000262,A01,20,-1,-1,-1,-1
202100000263,A01,32,0,2,1,1
202100000263,B01,7,0,2,3,15
202100000264,A01,7,0,2,2,15
202100000264,B01,3,0,2,1,1
202100000265,B01,33,0,2,2,17
202100000265,A01,7,0,2,8,19
202100000266,A01,10,0,2,3,16
202100000266,B01,34,0,2,1,1
202100000267,B01,7,0,2,4,1
202100000267,A01,30,0,2,1,26
202100000268,A01,10,6,0,1,1
202100000269,A01,7,0,2,9,13
202100000269,C01,7,0,0,1,1
202100000269,B01,7,0,2,1,1
202100000270,B01,7,0,2,3,20
202100000270,A01,2,0,2,2,1
202100000271,E01,39,0,1,6,1
202100000272,B01,7,0,2,6,1
202100000272,A01,7,1,2,1,13
202100000273,B01,50,0,2,8,19
202100000273,A01,7,0,2,1,1
202100000274,B01,1,0,2,1,2
202100000274,A01,7,0,2,2,2
202100000275,B01,33,0,2,1,1
202100000275,A01,10,0,2,2,15
202100000276,B01,7,0,2,7,1
202100000276,A01,7,0,2,1,1
202100000277,A01,7,2,0,0,13
202100000278,A01,7,4,0,0,21
202100000279,A01,10,0,1,1,1
202100000280,A01,2,0,1,1,26
202100000281,B01,7,0,2,1,1
202100000281,A01,7,0,2,8,15
202100000282,A01,7,0,1,2,1
202100000283,A01,13,0,2,0,0
202100000283,B01,31,0,2,0,0
202100000284,A01,33,0,1,7,1
202100000285,B01,43,0,2,1,0
202100000285,A01,1,0,2,7,19
202100000286,C01,7,0,2,8,1
202100000286,B01,7,0,2,4,1
202100000286,A01,7,0,2,1,1
202100000287,A01,30,0,2,0,1
202100000287,B01,7,0,2,0,15
202100000288,A01,7,8,0,7,1
202100000289,A01,7,0,2,1,1
202100000289,B01,7,0,2,3,1
202100000290,A01,7,0,2,1,1
202100000290,B01,7,0,2,4,1
202100000291,B01,7,0,2,4,0
202100000291,A01,7,0,2,1,0
202100000292,A01,33,0,2,1,26
202100000292,B01,7,0,2,6,1
202100000293,B01,1,0,2,8,15
202100000293,A01,7,0,2,2,1
202100000294,A01,1,0,2,7,19
202100000294,B01,31,0,2,1,1
202100000295,A01,7,0,2,1,21
202100000295,B01,7,0,2,4,20
202100000296,A01,2,0,2,7,1
202100000296,B01,7,0,2,1,1
202100000297,A01,31,0,2,0,1
202100000297,B01,7,0,0,0,0
202100000298,A01,7,0,2,8,1
202100000298,B01,10,0,2,1,1
202100000299,A01,7,0,2,3,9
202100000299,B01,33,0,2,1,1
202100000300,A01,7,0,2,3,0
202100000300,B01,33,0,2,5,0
202100000301,A01,7,0,1,7,0
202100000302,A01,50,0,1,4,1
202100000303,B01,7,0,2,4,23
202100000303,A01,7,0,2,1,0
202100000304,A01,7,0,1,1,1
202100000305,A01,7,0,1,1,1
202100000306,A01,7,0,1,1,1
202100000307,A01,7,0,2,2,17
202100000307,B01,80,0,2,1,0
202100000308,B01,1,0,2,4,6
202100000308,A01,7,0,2,3,21
202100000309,B01,7,0,2,1,1
202100000309,A01,7,0,2,2,5
202100000310,A01,7,14,0,1,26
202100000311,A01,33,0,2,3,9
202100000311,B01,1,0,2,0,0
202100000312,A01,7,0,2,8,11
202100000312,B01,32,0,2,1,1
202100000313,B01,7,0,2,6,15
202100000313,A01,33,0,2,2,17
202100000314,A01,30,7,2,0,1
202100000314,B01,7,0,2,3,19
202100000315,A01,7,15,2,3,19
202100000315,B01,7,15,2,2,1
202100000316,A01,31,2,0,8,1
202100000317,A01,7,0,2,1,16
202100000317,B01,7,0,1,4,16
202100000318,A01,7,13,0,8,9
202100000319,B01,7,0,2,6,2
202100000319,A01,7,0,2,2,1
202100000320,A01,7,0,2,5,1
202100000320,Z01,7,0,2,1,1
202100000321,A01,7,0,1,1,1
202100000322,A01,1,0,2,7,1
202100000322,B01,7,0,2,1,1
202100000323,A01,10,0,2,3,15
202100000323,B01,31,0,2,8,1
202100000324,B01,7,0,2,1,1
202100000324,A01,7,15,2,7,1
202100000325,A01,7,0,1,0,15
202100000326,A01,39,0,1,1,1
202100000327,A01,7,0,-1,-1,4
202100000328,A01,7,0,0,0,15
202100000328,B01,31,0,0,9,1
202100000329,C01,7,0,2,3,1
202100000329,B01,7,0,2,3,1
202100000329,A01,7,0,2,3,13
202100000330,A01,7,2,0,0,14
202100000331,A01,10,0,1,3,1
202100000332,A01,7,13,0,1,17
202100000333,B01,7,1,0,1,2
202100000333,A01,7,0,2,4,23
202100000334,A01,39,0,2,2,1
202100000334,B01,1,0,4,7,23
202100000335,A01,34,0,1,1,1
202100000336,B01,7,0,2,3,13
202100000336,A01,10,0,2,3,1
202100000337,B01,30,0,2,1,1
202100000337,A01,33,0,2,1,17
202100000338,B01,31,0,2,7,1
202100000338,A01,10,0,2,8,13
202100000339,B01,7,0,2,4,2
202100000339,A01,7,0,2,1,2
202100000340,B01,7,0,2,2,21
202100000340,A01,7,0,2,1,21
202100000341,B01,10,0,2,1,13
202100000341,A01,7,0,2,1,1
202100000342,A01,7,0,2,1,1
202100000342,B01,7,0,2,4,2
202100000343,A01,7,6,0,1,1
202100000344,A01,7,0,2,5,16
202100000344,B01,1,0,2,1,1
202100000345,B01,7,0,2,7,12
202100000345,A01,7,0,2,8,2
202100000346,E01,14,0,2,1,2
202100000346,F01,7,0,2,9,2
202100000346,G01,10,0,2,9,2
202100000346,H01,7,0,2,9,2
202100000347,A01,7,0,2,2,1
202100000347,B01,7,0,2,3,16
202100000348,A01,7,0,1,3,1
202100000349,B01,1,0,2,1,1
202100000349,A01,10,0,2,3,22
202100000350,B01,7,0,2,4,2
202100000350,A01,7,0,2,1,2
202100000351,A01,7,8,0,3,14
202100000352,A01,7,0,2,1,15
202100000352,B01,7,0,2,1,1
202100000353,A01,1,7,0,0,14
202100000354,B01,1,0,2,1,1
202100000354,A01,99,0,2,6,15
202100000355,A01,32,0,0,8,1
202100000356,A01,7,0,1,7,16
202100000357,A01,33,3,0,1,17
202100000358,A01,7,0,2,1,15
202100000358,B01,1,0,2,1,23
202100000359,A01,7,0,2,1,2
202100000359,B01,7,0,2,4,1
202100000360,A01,7,0,0,2,15
202100000361,B01,7,0,2,2,15
202100000361,A01,7,0,2,5,1
202100000362,B01,7,0,2,5,1
202100000362,A01,33,0,2,1,2
202100000363,A01,34,12,0,3,13
202100000364,B01,7,0,2,1,2
202100000364,C01,7,0,2,1,2
202100000364,D01,7,0,2,1,2
202100000364,E01,7,0,2,1,2
202100000364,A01,7,0,0,0,23
202100000365,B01,1,0,2,1,2
202100000365,A01,10,0,2,5,2
202100000366,A01,7,0,2,2,15
202100000366,B01,32,0,2,1,3
202100000367,A01,32,0,1,1,26
202100000368,B01,7,0,2,1,1
202100000368,A01,7,6,2,1,4
202100000369,A01,7,0,1,2,21
202100000370,A01,7,0,2,2,1
202100000370,B01,33,0,2,4,1
202100000371,B01,1,1,2,7,1
202100000371,A01,7,0,2,1,9
202100000372,A01,7,6,0,1,1
202100000373,A01,30,0,2,7,1
202100000373,B01,7,0,2,1,1
202100000374,A01,39,0,1,1,1
202100000375,B01,7,0,2,3,1
202100000375,A01,7,0,2,2,1
202100000376,A01,7,0,2,3,1
202100000376,B01,30,0,2,7,1
202100000377,A01,7,0,2,8,1
202100000377,B01,80,0,2,8,1
202100000377,C01,1,0,2,4,1
202100000378,A01,7,0,1,1,1
202100000379,B01,7,0,2,3,16
202100000379,A01,43,0,2,7,1
202100000380,A01,7,13,0,9,1
202100000381,B01,7,0,2,3,2
202100000381,A01,10,0,2,3,13
202100000382,B01,15,0,2,4,1
202100000382,A01,7,3,2,9,1
202100000383,A01,80,6,0,1,1
202100000384,A01,7,3,0,1,26
202100000385,B01,80,0,2,2,9
202100000385,A01,7,0,2,3,9
202100000386,A01,7,13,0,9,1
202100000387,A01,7,0,2,1,5
202100000387,B01,7,0,2,3,0
202100000388,A01,7,0,1,2,1
202100000389,A01,7,2,0,1,1
202100000390,B01,32,0,2,1,1
202100000390,A01,7,0,2,3,15
202100000391,Z01,7,0,2,1,0
202100000391,A01,7,0,2,4,23
202100000392,B01,50,0,2,1,9
202100000392,A01,7,0,2,2,1
202100000393,A01,7,0,2,8,10
202100000393,B01,34,0,2,8,1
202100000394,C01,7,0,2,8,1
202100000394,D01,7,0,2,1,1
202100000394,E01,10,0,0,0,0
202100000394,B01,7,0,2,4,1
202100000394,A01,7,0,2,1,1
202100000395,A01,7,14,0,2,0
202100000396,A01,7,13,0,3,1
202100000397,A01,7,0,1,3,1
202100000398,B01,7,0,2,4,24
202100000398,A01,7,1,0,1,1
202100000399,B01,7,0,2,4,1
202100000399,A01,7,0,2,1,2
202100000400,A01,2,0,0,1,15
202100000401,A01,7,0,2,1,5
202100000401,B01,7,0,2,1,1
202100000402,B01,33,0,2,1,1
202100000402,A01,7,0,2,3,10
202100000403,B01,43,0,2,8,0
202100000403,A01,7,0,2,2,16
202100000404,Y01,0,0,2,1,1
202100000404,Z01,7,0,0,0,0
202100000405,A01,7,0,1,2,1
202100000406,B01,33,0,2,1,17
202100000406,A01,7,0,2,3,15
202100000407,B01,7,0,2,4,9
202100000407,A01,10,0,2,4,9
202100000408,A01,7,0,2,2,15
202100000408,B01,32,0,2,1,1
202100000409,A01,7,0,0,0,14
202100000410,A01,39,0,1,2,1
202100000411,C01,39,0,1,0,1
202100000412,A01,39,0,1,9,1
202100000413,A01,7,0,1,2,1
202100000414,A01,7,0,2,1,2
202100000414,B01,7,0,2,4,23
202100000415,B01,7,0,9,3,15
202100000415,A01,33,0,2,3,17
202100000416,A01,0,0,2,0,1
202100000416,B01,3,0,2,8,1
202100000417,A01,7,0,2,4,20
202100000417,B01,32,0,2,7,1
202100000418,B01,99,1,0,1,2
202100000418,A01,99,0,2,4,23
202100000419,B01,7,0,2,3,15
202100000419,A01,7,0,2,1,17
202100000420,A01,40,0,1,2,19
202100000421,A01,17,0,0,0,14
202100000422,A01,7,13,0,0,2
202100000423,A01,7,2,0,1,0
202100000424,A01,7,12,0,2,14
202100000425,A01,33,12,0,0,0
202100000426,B01,50,0,0,0,0
202100000427,A01,7,0,1,1,1
202100000428,A01,7,0,2,2,15
202100000428,B01,7,0,2,3,1
202100000429,B01,7,0,2,5,2
202100000429,A01,7,9,2,3,2
202100000430,A01,7,0,2,3,16
202100000430,B01,33,0,2,2,1
202100000431,A01,33,8,0,1,1
202100000432,A01,7,0,2,1,5
202100000432,B01,10,0,2,1,0
202100000433,A01,7,0,2,3,15
202100000433,B01,2,0,2,1,1
202100000434,B01,13,0,2,6,1
202100000434,A01,10,0,2,2,3
202100000435,B01,7,0,2,4,2
202100000435,A01,7,0,2,1,1
202100000436,B01,7,0,2,6,15
202100000436,A01,2,0,2,1,17
202100000437,B01,7,0,2,8,13
202100000437,A01,7,0,2,3,13
202100000438,A01,7,0,1,2,1
202100000439,A01,33,0,2,1,1
202100000439,B01,7,0,2,3,15
202100000440,B01,7,8,2,3,1
202100000440,A01,7,0,2,2,19
202100000441,B01,7,9,0,3,21
202100000441,A01,7,0,0,3,13
202100000442,B01,10,0,9,3,1
202100000442,A01,1,0,2,1,5
202100000443,A01,99,0,1,3,26
202100000444,A01,33,3,0,9,1
202100000445,A01,7,6,0,1,13
202100000446,B01,7,13,0,1,21
202100000446,A01,7,0,0,0,3
202100000447,A01,7,13,0,8,5
202100000448,A01,7,0,2,3,1
202100000448,B01,34,0,6,1,1
202100000449,B01,2,0,0,1,17
202100000449,A01,7,0,0,3,15
202100000450,A01,7,6,0,1,1
202100000451,B01,7,0,2,2,2
202100000451,A01,1,0,0,4,0
202100000452,A01,7,0,1,1,26
202100000453,A01,7,4,0,1,13
202100000454,A01,7,9,0,2,14
202100000455,A01,7,0,2,2,19
202100000455,B01,2,0,2,8,26
202100000456,B01,1,0,2,8,19
202100000456,A01,7,0,9,2,2
202100000457,A01,7,0,2,8,19
202100000457,B01,7,0,2,1,1
202100000458,A01,7,0,2,3,17
202100000458,B01,7,0,2,1,1
202100000459,B01,7,0,2,8,15
202100000459,A01,7,0,2,1,2
202100000460,C01,7,0,2,4,2
202100000460,B01,7,0,2,4,2
