Num_Acc,num_veh,category_veh,obstacle,obstacle_m,choc,manoeuvre
201700000075,A01,7,8,0,1,13
201700000076,B01,7,0,2,1,1
201700000076,A01,7,0,2,1,13
201700000077,A01,7,0,2,3,1
201700000077,B01,2,0,2,7,1
201700000078,A01,7,0,1,3,1
201700000079,A01,7,0,1,2,1
201700000080,A01,33,13,0,1,14
201700000081,B01,7,0,0,8,15
201700000081,A01,2,0,2,1,1
201700000082,A01,33,1,0,2,1
201700000083,B01,7,7,0,8,1
201700000083,A01,7,0,2,1,1
201700000084,A01,7,0,0,1,0
201700000084,B01,2,0,2,1,1
201700000085,A01,33,0,2,3,1
201700000085,B01,21,0,0,0,15
201700000086,A01,7,1,0,3,13
201700000087,A01,7,13,0,2,1
201700000087,B01,7,0,0,0,9
201700000088,C01,7,6,0,1,13
201700000088,B01,7,0,0,1,0
201700000088,A01,7,0,0,1,13
201700000089,A01,36,0,0,0,1
201700000090,B01,33,0,2,6,2
201700000090,A01,33,0,2,1,2
201700000091,A01,7,1,0,3,1
201700000092,A01,1,13,0,7,0
201700000093,A01,7,0,2,3,9
201700000093,B01,7,0,2,1,1
201700000094,A01,7,0,0,3,1
201700000094,B01,2,0,2,1,1
201700000095,B01,7,0,2,3,1
201700000095,A01,2,0,2,1,1
201700000096,A01,99,15,0,1,0
201700000097,A01,7,0,1,1,1
201700000098,B01,7,0,2,1,0
201700000098,A01,2,0,2,1,0
201700000099,A01,10,0,2,3,1
201700000099,B01,1,0,2,1,0
201700000100,A01,7,1,0,1,1
201700000101,A01,7,0,1,2,1
201700000102,A01,7,2,0,1,1
201700000103,A01,33,16,0,8,13
201700000104,B01,34,0,2,3,1
201700000104,A01,7,0,2,2,15
201700000105,A01,7,15,0,0,0
201700000106,A01,7,0,2,2,1
201700000106,B01,1,0,0,4,1
201700000107,A01,7,0,0,7,1
201700000107,B01,1,0,2,1,1
201700000108,A01,1,0,2,1,1
201700000108,B01,7,0,2,7,1
201700000109,A01,7,13,0,1,0
201700000110,B01,7,0,2,2,1
201700000110,A01,7,0,2,8,16
201700000111,A01,7,0,2,1,1
201700000111,B01,2,0,2,7,19
201700000112,A01,7,0,2,3,10
201700000112,B01,33,0,2,1,1
201700000113,A01,33,0,2,1,0
201700000113,B01,21,0,2,3,1
201700000114,A01,7,0,2,1,1
201700000114,B01,30,0,0,4,0
201700000115,A01,7,11,0,9,0
201700000116,A01,7,0,2,6,19
201700000116,B01,2,0,2,1,1
201700000117,B01,7,0,0,0,16
201700000117,A01,2,0,0,0,1
201700000118,B01,7,0,2,7,17
201700000118,A01,2,0,2,8,15
201700000119,B01,10,0,0,1,19
201700000119,A01,2,0,0,6,1
201700000120,A01,7,0,0,2,19
201700000120,B01,31,0,2,1,1
201700000121,A01,7,0,9,1,2
201700000121,B01,1,0,2,4,2
201700000122,A01,7,0,1,1,1
201700000123,B01,33,0,2,3,1
201700000123,A01,2,0,0,5,23
201700000124,A01,33,6,0,3,1
201700000125,B01,20,0,2,0,23
201700000125,A01,7,0,9,3,1
201700000126,A01,7,2,0,1,13
201700000127,A01,7,13,0,2,0
201700000128,A01,33,0,0,1,1
201700000129,B01,7,0,2,3,13
201700000129,A01,38,0,2,3,1
201700000130,A01,30,0,2,1,1
201700000130,B02,7,0,2,3,1
201700000131,A01,7,13,0,3,1
201700000132,A01,7,6,0,1,1
201700000133,A01,7,0,0,5,10
201700000133,B01,33,0,2,1,1
201700000134,A01,33,13,0,1,1
201700000135,B01,7,0,2,1,1
201700000135,A01,7,0,2,1,1
201700000136,B01,7,0,2,6,23
201700000136,A01,33,0,2,2,21
201700000137,A01,7,6,0,2,1
201700000138,A01,7,0,2,6,15
201700000138,B01,33,0,2,1,1
201700000139,A01,7,0,1,1,16
201700000140,A01,7,0,2,7,1
201700000140,B01,15,0,2,1,1
201700000141,B01,2,0,2,1,1
201700000141,A01,7,0,2,3,15
201700000142,C01,7,9,2,3,1
201700000142,A01,10,0,2,3,17
201700000142,B01,7,0,2,8,2
201700000143,A01,2,0,2,1,10
201700000143,B01,7,0,2,3,1
201700000144,A01,7,11,0,1,1
201700000145,A01,7,0,0,1,13
201700000145,B01,10,0,0,1,0
201700000146,B01,30,0,2,1,1
201700000146,A01,7,0,2,1,15
201700000147,A01,7,6,0,6,17
201700000148,A01,33,13,0,1,5
201700000149,A01,7,15,0,7,1
201700000150,A01,7,0,2,4,0
201700000150,B01,7,0,2,1,1
201700000151,A01,7,0,2,8,15
201700000151,B01,2,0,2,1,1
201700000152,A01,7,6,0,1,15
201700000153,A01,33,11,0,1,1
201700000154,B01,7,0,2,1,1
201700000154,A01,7,0,2,1,15
201700000155,A01,33,0,0,0,0
201700000156,A01,7,2,0,1,1
201700000157,A01,7,2,0,1,14
201700000158,B01,7,0,2,4,16
201700000158,A01,33,0,2,1,1
201700000159,A01,7,0,2,1,1
201700000159,B01,1,0,2,1,5
201700000160,A01,7,2,0,3,1
201700000161,A01,31,16,0,0,1
201700000162,B01,21,0,0,6,23
201700000162,A01,2,1,0,1,2
201700000163,B01,7,0,0,6,15
201700000163,A01,33,0,2,1,2
201700000164,B01,1,0,2,1,5
201700000164,A01,7,0,9,1,16
201700000165,A01,7,8,2,1,17
201700000165,B01,7,0,2,3,15
201700000166,A01,7,0,2,1,2
201700000166,B01,7,0,0,4,1
201700000167,A01,7,4,0,1,1
201700000168,A01,10,3,0,6,1
201700000168,B01,10,0,2,2,1
201700000169,A01,7,4,0,8,17
201700000170,A01,33,14,0,1,2
201700000171,A01,15,0,2,1,2
201700000171,B01,10,4,2,4,23
201700000171,C01,7,4,2,0,23
201700000171,D01,7,4,2,4,23
201700000171,E01,7,4,2,4,23
201700000171,F01,10,4,2,4,23
201700000171,G01,7,4,2,4,23
201700000171,H01,7,4,2,4,23
201700000171,I01,7,4,2,4,23
201700000172,A01,7,0,0,4,1
201700000172,B01,7,0,2,1,2
201700000172,C01,7,0,2,1,2
201700000173,A01,7,0,1,3,1
201700000174,A01,7,13,0,1,1
201700000175,A01,7,0,2,2,17
201700000175,B01,1,0,2,8,0
201700000176,A01,33,0,2,0,1
201700000176,B01,7,0,0,0,11
201700000176,C01,7,0,0,0,1
201700000177,A01,2,0,2,1,1
201700000177,B01,7,0,2,7,1
201700000178,A01,7,0,0,8,1
201700000178,B01,33,0,2,1,1
201700000179,A01,38,0,1,1,1
201700000180,A01,7,2,0,0,14
201700000181,A01,7,0,2,3,1
201700000181,B01,1,0,2,1,1
201700000182,A01,14,0,2,8,5
201700000182,B01,7,0,9,3,5
201700000183,A01,33,12,0,8,0
201700000184,A01,7,16,0,0,1
201700000185,A01,7,0,0,3,1
201700000185,B01,33,0,2,1,1
201700000186,A01,2,11,0,3,1
201700000187,A01,7,0,0,2,19
201700000187,B01,14,0,0,1,19
201700000188,A01,7,0,1,2,1
201700000189,A01,33,7,0,8,1
201700000190,B01,33,0,2,1,1
201700000190,A01,7,0,2,3,19
201700000191,A01,7,0,2,1,13
201700000191,B01,7,0,2,1,1
201700000191,C01,7,0,2,1,1
201700000192,A01,31,0,2,1,2
201700000192,B01,7,0,2,4,4
201700000193,A01,33,1,0,1,1
201700000194,A01,7,6,0,9,1
201700000195,A01,7,2,0,1,13
201700000196,B01,33,0,2,7,1
201700000196,A01,7,0,2,1,1
201700000197,A01,1,0,1,1,1
201700000198,B01,1,0,2,8,1
201700000198,A01,7,0,9,3,15
201700000199,A01,7,0,2,3,1
201700000199,B01,7,0,2,2,15
201700000200,A01,1,0,0,0,0
201700000201,A01,2,13,0,0,1
201700000202,A01,7,0,2,1,1
201700000202,B01,7,0,2,8,19
201700000203,A01,35,0,0,0,1
201700000204,A01,2,0,9,8,13
201700000204,B01,1,0,2,8,13
201700000205,A01,10,0,2,1,1
201700000205,B01,10,0,2,3,1
201700000206,A01,2,0,0,8,11
201700000207,A01,7,2,0,7,11
201700000208,A01,7,0,2,2,1
201700000208,B01,7,0,0,6,15
201700000209,A01,7,0,1,6,4
201700000210,A01,30,0,2,8,1
201700000210,B01,7,0,2,1,15
201700000211,A01,2,0,2,1,1
201700000211,B01,37,0,2,3,1
201700000212,A01,7,0,2,1,17
201700000212,B01,7,0,2,1,1
201700000213,A01,7,0,2,2,2
201700000213,B01,1,14,2,7,19
201700000214,A01,2,1,2,1,14
201700000215,A01,7,0,2,7,19
201700000215,B01,3,0,2,1,1
201700000216,C01,7,0,2,8,23
201700000216,A01,7,0,2,3,19
201700000216,B01,7,0,2,8,1
201700000217,A01,7,0,2,6,19
201700000217,B01,2,0,2,1,1
201700000218,A01,15,0,2,1,17
201700000218,B01,7,0,2,1,1
201700000219,A01,7,0,1,3,15
201700000220,A01,7,0,2,1,1
201700000220,B01,1,0,2,8,1
201700000221,A01,2,0,2,1,15
201700000221,B01,7,0,2,1,1
201700000222,A01,7,0,2,3,9
201700000222,B01,2,0,2,1,1
201700000223,A01,7,0,2,8,1
201700000223,B01,7,0,2,1,1
201700000224,A01,7,16,0,9,14
201700000225,A01,33,8,0,8,13
201700000226,B01,2,0,2,1,17
201700000226,A01,7,0,2,8,10
201700000227,A01,33,0,2,3,17
201700000227,B01,21,0,2,3,15
201700000228,A01,31,16,0,0,14
201700000229,A01,14,16,0,7,1
201700000230,A01,7,0,2,3,1
201700000230,B01,7,0,2,3,1
201700000231,A01,7,2,0,1,1
201700000232,A01,33,0,2,1,1
201700000232,B01,7,0,0,4,1
201700000233,A01,7,6,2,4,15
201700000233,B01,7,6,2,1,1
201700000234,B01,7,0,2,1,21
201700000234,A01,7,0,2,3,19
201700000235,A01,7,0,2,3,1
201700000235,B01,7,0,2,3,1
201700000236,A01,7,0,2,2,15
201700000236,B01,7,0,2,3,1
201700000237,A01,7,13,0,2,14
201700000238,A01,7,0,2,1,13
201700000238,B01,7,0,2,1,1
201700000239,B01,7,0,2,5,1
201700000239,A01,7,16,2,9,17
201700000240,A01,10,0,1,2,1
201700000241,A01,7,8,0,1,0
201700000242,A01,7,0,1,1,1
201700000243,A01,7,13,0,9,13
201700000244,A01,33,13,0,0,14
201700000245,A01,31,0,2,3,13
201700000245,B01,21,0,2,6,1
201700000246,B01,1,0,2,8,19
201700000246,A01,7,0,2,1,1
201700000247,A01,2,0,0,2,1
201700000248,B01,7,0,2,8,9
201700000248,A01,30,0,2,1,1
201700000249,A01,7,8,0,3,13
201700000250,A01,33,1,0,1,2
201700000250,B01,7,0,0,1,24
201700000250,C01,7,0,2,1,24
201700000251,A01,7,0,1,2,1
201700000252,A01,7,0,1,3,15
201700000253,A01,7,0,2,3,2
201700000253,B01,33,0,2,4,2
201700000254,A01,7,0,2,3,19
201700000254,B01,33,0,2,1,1
201700000255,A01,10,1,0,1,2
201700000256,A01,7,0,2,1,1
201700000256,B01,7,0,2,4,1
201700000257,A01,7,0,1,1,1
201700000258,B01,7,0,2,2,17
201700000258,A01,7,0,2,2,17
201700000259,A01,7,7,0,8,1
201700000260,A01,7,0,2,1,15
201700000260,B01,7,0,2,1,1
201700000261,B01,7,0,2,2,1
201700000261,A01,7,0,2,3,16
201700000262,B01,7,0,2,8,1
201700000262,C01,7,0,2,3,1
201700000262,A01,7,0,2,3,13
201700000263,A01,7,0,2,3,1
201700000263,B01,33,0,2,1,19
201700000264,C01,7,0,0,0,16
201700000264,B01,7,0,2,5,21
201700000264,A01,33,0,2,1,2
201700000265,A01,2,1,0,8,13
201700000266,A01,7,2,0,2,1
201700000267,A01,7,6,0,1,1
201700000268,B01,7,0,2,1,1
201700000268,A01,7,0,2,8,6
201700000269,A01,33,0,1,1,9
201700000270,A01,33,12,0,7,1
201700000271,A01,7,5,0,3,2
201700000272,A01,7,13,0,3,0
201700000273,A01,7,0,2,5,15
201700000273,B01,33,0,2,1,21
201700000274,A01,10,13,0,1,1
201700000275,A01,33,0,2,1,2
201700000275,B01,33,0,2,1,2
201700000275,C01,7,0,2,6,2
201700000276,A01,7,0,2,6,2
201700000276,B01,33,0,2,2,2
201700000277,A01,33,0,2,2,17
201700000277,B01,7,0,0,6,1
201700000278,A01,7,0,2,3,2
201700000278,B01,7,0,2,2,13
201700000279,A01,7,7,0,2,19
201700000280,B01,7,0,2,1,1
201700000280,A01,7,0,2,7,1
201700000281,A01,7,16,0,1,1
201700000282,A01,2,0,0,1,2
201700000282,B01,7,0,0,5,2
201700000283,A01,7,6,0,1,1
201700000284,A01,7,0,2,8,6
201700000284,B01,7,0,2,1,1
201700000285,A01,31,0,6,1,1
201700000286,A01,2,0,0,7,1
201700000287,B01,7,0,0,5,2
201700000287,A01,7,0,2,3,2
201700000288,A01,30,0,2,1,1
201700000288,B01,33,0,0,4,1
201700000289,B01,33,0,2,7,15
201700000289,A01,7,0,2,3,9
201700000290,A01,7,0,2,3,13
201700000290,B01,7,0,2,3,1
201700000291,A01,7,0,2,6,10
201700000291,C01,7,0,2,3,1
201700000291,D01,7,0,2,3,1
201700000291,B01,7,0,2,1,1
201700000292,A01,7,6,0,0,13
201700000293,B01,33,0,0,4,21
201700000293,A01,33,0,2,1,2
201700000294,A01,7,2,0,1,13
201700000295,B01,7,0,2,3,5
201700000295,A01,2,0,2,0,2
201700000296,A01,7,1,0,3,13
201700000297,A01,7,0,2,2,1
201700000297,B01,2,0,0,4,1
201700000298,B01,33,0,2,1,17
201700000298,A01,7,0,2,6,1
201700000299,B01,33,0,2,8,1
201700000299,A01,33,0,2,3,13
201700000300,A01,7,0,2,1,13
201700000300,B01,7,0,2,1,1
201700000300,C01,7,0,2,1,1
201700000301,B01,33,0,2,1,1
201700000301,A01,7,0,2,2,5
201700000302,B01,7,0,2,3,1
201700000302,A01,7,0,2,7,16
201700000303,C01,7,0,2,2,1
201700000303,B01,7,0,2,1,1
201700000303,A01,7,0,2,1,13
201700000304,A01,33,0,0,9,1
201700000305,A01,7,0,2,1,13
201700000305,B01,31,0,2,1,1
201700000306,A01,7,0,1,2,1
201700000307,A01,7,0,2,3,0
201700000307,B01,7,0,2,1,0
201700000308,A01,7,0,1,2,1
201700000309,A01,7,0,1,1,1
201700000310,A01,7,0,2,1,0
201700000310,B01,7,0,2,1,0
201700000310,C01,7,0,0,0,0
201700000311,A01,2,0,0,8,13
201700000312,A01,7,0,1,2,1
201700000313,A01,7,13,0,9,0
201700000314,B01,7,0,2,3,1
201700000314,A01,3,0,2,1,5
201700000315,B01,7,0,2,3,1
201700000315,A01,7,0,2,3,11
201700000316,A01,7,2,0,1,1
201700000317,A01,7,0,9,6,0
201700000317,B01,1,0,2,0,0
201700000318,B01,31,0,2,1,1
201700000318,A01,7,0,2,3,9
201700000319,C01,7,0,0,1,2
201700000319,B01,7,0,0,2,0
201700000319,A01,7,0,0,1,10
201700000320,A01,7,0,0,2,0
201700000320,B01,7,0,2,1,0
201700000321,A01,33,0,2,1,17
201700000321,B01,7,0,2,1,1
201700000322,A01,7,0,2,1,0
201700000322,D01,7,0,0,4,0
201700000322,C01,7,0,2,4,0
201700000322,B01,7,0,2,4,0
201700000323,A01,33,12,0,2,1
201700000324,A01,7,2,0,1,17
201700000325,A01,7,0,2,3,15
201700000325,B01,33,7,2,1,1
201700000326,A01,7,0,1,1,1
201700000327,A01,33,0,2,1,1
201700000327,B01,7,0,2,1,15
201700000328,A01,1,0,1,1,2
201700000329,A01,34,0,1,1,3
201700000330,A01,7,5,2,3,19
201700000330,B01,7,0,2,2,5
201700000331,A01,7,0,2,1,13
201700000331,B01,7,0,2,1,1
201700000332,A01,7,0,0,6,9
201700000332,B01,34,0,2,1,2
201700000333,A01,31,2,0,1,1
201700000334,A01,33,0,2,1,17
201700000334,B01,7,0,2,3,9
201700000335,B01,7,0,0,4,2
201700000335,A01,7,0,2,1,2
201700000336,A01,7,0,2,8,2
201700000336,B01,33,0,2,2,2
201700000337,A01,7,0,1,1,1
201700000338,A01,7,0,1,1,0
201700000339,A01,7,2,0,0,0
201700000340,A01,7,0,1,1,1
201700000341,A01,7,0,2,2,15
201700000341,B01,31,0,2,1,1
201700000342,A01,7,1,2,3,13
201700000342,C01,7,0,2,1,1
201700000342,B01,7,0,2,3,1
201700000343,A01,7,0,0,0,1
201700000344,B01,7,0,0,0,0
201700000344,D01,17,7,2,9,13
201700000344,A01,7,0,2,1,1
201700000344,C01,7,0,2,1,1
201700000345,A01,7,2,0,9,1
201700000346,C01,7,0,2,1,1
201700000346,A01,7,0,2,3,13
201700000346,B01,7,0,2,3,1
201700000346,D01,7,0,2,1,1
201700000347,A01,7,16,0,6,17
201700000347,B01,15,16,2,3,1
201700000348,A01,7,0,2,3,15
201700000348,B01,1,0,2,1,1
201700000349,A01,10,0,2,1,2
201700000349,B01,7,0,2,4,23
201700000349,C01,7,0,2,4,23
201700000349,D01,7,0,2,1,21
201700000350,A01,33,0,0,1,1
201700000351,A01,7,0,1,1,1
201700000352,A01,7,0,2,2,1
201700000352,B01,7,0,2,1,1
201700000353,A01,7,0,2,1,17
201700000353,B01,7,0,2,1,0
201700000354,A01,15,0,2,2,1
201700000354,B01,3,0,0,7,9
201700000355,A01,7,6,0,1,0
201700000356,B01,34,0,2,1,1
201700000356,A01,7,0,2,2,19
201700000357,A01,33,0,2,1,1
201700000357,B01,7,0,2,7,15
201700000358,A01,7,0,2,1,13
201700000358,B01,99,9,2,8,1
201700000358,C01,7,0,2,1,1
201700000359,D01,7,0,2,4,1
201700000359,B01,7,0,2,4,1
201700000359,E01,7,0,0,4,1
201700000359,C01,7,0,2,4,1
201700000359,A01,14,0,2,1,1
201700000360,B01,10,0,2,3,1
201700000360,A01,99,0,2,3,1
201700000361,B01,7,0,2,3,1
201700000361,A01,7,0,2,1,15
201700000362,B01,7,0,2,7,1
201700000362,A01,7,0,2,2,1
201700000363,B01,17,0,2,2,1
201700000363,A01,7,0,2,1,13
201700000364,A01,1,0,2,2,12
201700000364,B01,7,0,9,2,1
201700000365,A01,7,0,2,1,5
201700000365,B01,7,0,2,2,13
201700000366,A01,7,0,1,2,15
201700000367,A01,7,0,1,3,1
201700000368,A01,7,2,0,1,19
201700000369,B01,33,0,2,1,1
201700000369,A01,7,0,2,3,1
201700000370,A01,7,0,2,1,13
201700000370,B01,7,0,2,3,0
201700000371,A01,33,0,2,1,1
201700000371,B01,7,0,2,3,15
201700000372,A01,7,0,9,1,1
201700000372,B01,21,0,2,1,1
201700000373,A01,7,0,1,2,1
201700000374,C01,15,0,2,3,23
201700000374,A01,33,1,2,2,17
201700000374,B01,7,0,2,3,15
201700000375,A01,2,15,0,9,1
201700000376,A01,15,0,0,6,24
201700000376,B01,10,1,0,2,1
201700000377,A01,7,0,1,0,1
201700000378,B01,7,0,2,5,19
201700000378,A01,33,0,2,1,1
201700000379,B01,2,0,2,8,15
201700000379,A01,7,0,2,2,0
201700000380,B01,7,0,2,7,1
201700000380,A01,7,0,2,1,1
201700000381,B01,7,0,2,1,1
201700000381,A01,7,0,2,1,13
201700000382,A01,7,0,1,2,1
201700000383,A01,33,0,2,1,13
201700000383,B01,7,0,2,1,15
201700000384,A01,7,0,2,1,0
201700000384,B01,10,0,2,3,0
201700000385,A01,2,0,0,0,1
201700000386,B01,1,0,2,1,1
201700000386,A01,7,0,2,3,15
201700000387,A01,7,8,0,3,6
201700000388,A01,7,0,2,2,2
201700000388,B01,1,0,0,4,1
201700000389,B01,7,0,2,2,15
201700000389,A01,2,0,2,1,0
201700000390,A01,7,0,2,1,13
201700000390,B01,7,0,2,3,1
201700000391,A01,7,0,1,1,15
201700000392,A01,7,0,2,8,15
201700000392,B01,7,0,2,1,1
201700000393,B01,2,0,0,6,15
201700000393,A01,7,0,2,1,17
201700000394,A01,33,0,0,9,0
201700000395,A01,7,0,0,0,0
201700000396,A01,15,7,2,7,2
201700000396,B01,2,0,2,8,15
201700000397,A01,33,16,9,0,21
201700000398,B01,7,0,2,8,1
201700000398,A01,2,0,2,8,13
201700000399,A01,7,0,2,1,5
201700000399,B01,2,0,2,1,1
201700000400,A01,7,6,0,1,14
201700000401,B01,7,0,2,2,9
201700000401,A01,7,0,2,7,1
201700000402,A01,7,0,2,1,13
201700000402,B01,7,0,2,1,1
201700000403,A01,38,0,1,2,19
201700000404,B01,17,0,2,2,2
201700000404,A01,21,0,2,1,0
201700000405,A01,7,3,0,2,1
201700000406,B01,7,0,2,2,9
201700000406,A01,14,0,2,1,1
201700000407,A01,7,3,2,9,1
201700000407,B01,17,0,2,1,1
201700000407,C01,17,0,2,8,1
201700000408,A01,38,0,1,2,0
201700000409,A01,38,14,0,0,1
201700000410,A01,7,0,2,3,17
201700000410,B01,13,0,2,3,1
201700000410,C01,7,0,2,3,1
201700000411,A01,14,1,0,2,0
201700000411,B01,17,0,0,6,0
201700000412,A01,7,0,2,3,1
201700000412,B01,7,0,2,3,15
201700000413,A01,7,0,2,1,5
201700000413,C01,7,0,2,6,1
201700000413,B01,7,0,2,1,1
201700000414,A01,7,13,0,1,1
201700000415,A01,7,2,0,1,13
201700000416,B01,7,6,2,7,1
201700000416,A01,7,0,2,1,0
201700000417,B01,10,0,2,2,1
201700000417,A01,7,0,2,3,1
201700000418,A01,2,0,2,1,1
201700000418,B01,7,0,2,3,17
201700000419,B01,7,0,2,1,1
201700000419,A01,7,0,2,1,15
201700000420,A01,7,2,0,1,13
201700000421,A01,7,0,1,1,0
201700000422,A01,33,0,2,3,1
201700000422,B01,33,0,0,7,16
201700000423,A01,33,0,9,3,1
201700000423,B01,33,0,2,2,0
201700000424,A01,30,0,0,0,1
201700000425,A01,7,0,2,6,2
201700000425,B01,7,0,2,2,12
201700000426,A01,7,0,2,1,17
201700000426,B01,7,0,2,1,1
201700000427,A01,10,0,2,3,1
201700000427,B01,10,0,2,3,1
201700000428,A01,7,0,2,3,2
201700000428,B01,10,0,2,2,15
201700000429,A01,7,2,0,1,1
201700000430,A01,7,13,0,2,1
201700000431,B01,2,0,2,1,17
201700000431,A01,7,0,0,6,15
201700000432,B01,7,0,2,1,1
201700000432,A01,7,0,2,2,1
201700000433,B01,7,0,2,3,19
201700000433,A01,7,0,2,7,1
201700000434,A01,7,8,0,3,1
201700000435,A01,33,13,0,1,15
201700000436,A01,7,0,2,1,15
201700000436,B01,7,8,2,1,1
201700000437,A01,7,8,0,1,1
201700000438,A01,3,0,0,0,15
201700000439,A01,1,15,0,0,0
201700000440,A01,7,0,1,0,0
201700000441,A01,7,6,0,1,0
201700000442,A01,7,0,2,3,21
201700000442,B01,7,14,0,1,21
201700000443,A01,7,0,2,1,2
201700000443,B01,7,0,2,4,2
201700000444,A01,7,0,0,1,1
201700000445,A01,33,3,0,8,1
201700000446,A01,2,0,2,8,1
201700000446,B01,2,0,0,0,0
201700000446,C01,10,0,2,8,1
201700000447,A01,10,0,2,2,21
201700000447,B01,7,0,2,1,1
201700000448,B01,7,0,2,8,1
201700000448,A01,7,0,2,1,1
201700000448,C01,7,0,2,1,23
201700000449,A01,7,1,0,3,2
201700000449,B01,33,0,0,4,23
201700000450,A01,7,0,2,3,1
201700000450,B01,7,0,2,3,1
201700000451,A01,15,0,2,0,23
201700000451,B01,7,0,2,1,4
201700000452,A01,7,0,2,1,13
201700000452,B01,33,0,2,1,1
201700000453,A01,33,0,2,3,17
201700000454,A01,10,0,2,1,5
201700000454,B01,7,0,2,1,1
201700000455,A01,7,0,2,2,15
201700000455,B01,7,0,2,1,1
201700000456,A01,10,2,0,3,1
201700000457,A01,7,0,2,3,1
201700000457,B01,7,0,2,3,1
201700000458,A01,31,0,2,1,17
201700000458,B01,7,7,2,3,15
201700000459,A01,7,0,2,1,1
201700000459,B01,7,0,2,8,1
201700000460,A01,7,0,2,1,13
