Num_Acc,num_veh,category_veh,obstacle,obstacle_m,choc,manoeuvre
201300000110,A01,7,0,2,3,9
201300000110,B02,2,0,2,1,1
201300000111,A01,7,0,0,2,1
201300000112,A01,7,0,1,1,1
201300000113,A01,7,0,1,1,1
201300000114,A01,7,6,0,1,1
201300000115,A01,7,0,0,5,15
201300000115,B02,33,0,2,1,1
201300000116,A01,7,6,0,2,1
201300000117,A01,7,0,1,2,1
201300000118,B02,7,11,0,3,1
201300000118,A01,30,11,0,1,5
201300000119,A01,7,0,2,3,15
201300000119,B02,31,0,2,1,17
201300000120,A01,7,0,2,3,13
201300000120,B02,30,0,2,3,1
201300000121,A01,7,0,1,1,1
201300000122,A01,30,1,0,1,2
201300000122,B02,7,1,0,3,0
201300000123,A01,7,0,2,2,10
201300000123,B02,2,0,2,7,1
201300000124,B02,7,0,2,3,23
201300000124,A01,7,1,2,3,1
201300000125,A01,7,0,0,8,9
201300000125,B02,2,0,2,1,1
201300000126,A01,30,1,1,1,0
201300000127,A01,7,0,1,2,1
201300000128,B02,7,0,0,1,0
201300000128,A01,7,0,0,1,0
201300000129,A01,7,0,2,2,10
201300000129,B02,30,0,0,2,1
201300000130,A01,7,0,1,1,1
201300000131,A01,10,0,9,2,1
201300000131,B02,1,0,2,4,0
201300000132,A01,7,0,1,1,15
201300000133,A01,7,0,1,2,1
201300000134,A01,7,6,0,3,1
201300000135,A01,2,14,0,1,1
201300000136,A01,7,2,0,3,14
201300000137,A01,7,0,2,1,1
201300000137,B02,7,0,2,8,1
201300000138,B02,15,0,2,6,1
201300000138,A01,7,0,2,3,1
201300000139,C03,10,0,2,1,19
201300000139,A01,20,0,2,1,1
201300000139,B02,38,0,2,1,1
201300000140,A01,1,0,2,0,1
201300000140,B02,1,0,2,0,1
201300000141,A01,33,16,0,0,21
201300000142,A01,1,0,1,1,5
201300000143,A01,7,10,0,1,1
201300000144,C03,7,0,2,3,1
201300000144,B02,7,0,2,1,1
201300000144,A01,7,0,2,2,1
201300000145,A01,36,0,0,1,1
201300000146,B02,7,0,2,8,1
201300000146,A01,7,0,2,8,13
201300000147,B02,39,0,2,1,1
201300000147,A01,7,0,4,5,0
201300000148,A01,7,3,0,8,13
201300000149,A01,7,0,2,1,13
201300000149,B02,15,0,2,3,1
201300000150,B02,33,0,2,1,1
201300000150,A01,7,0,2,1,15
201300000151,A01,36,13,0,1,1
201300000152,A01,7,1,0,2,1
201300000153,A01,7,9,0,7,0
201300000154,A01,7,13,0,1,0
201300000155,A01,7,0,2,2,9
201300000155,B02,2,0,2,1,1
201300000156,A01,7,13,0,1,1
201300000157,A01,7,6,0,9,17
201300000158,A01,7,13,0,1,1
201300000159,A01,7,13,0,2,1
201300000160,A01,36,0,0,0,1
201300000161,B02,33,0,2,1,1
201300000161,A01,10,0,2,7,15
201300000162,A01,7,6,0,1,1
201300000163,A01,7,6,0,2,13
201300000164,A01,7,0,1,3,1
201300000165,A01,7,16,0,7,14
201300000166,A01,10,0,0,3,1
201300000166,B02,7,0,0,3,13
201300000167,A01,7,6,0,1,14
201300000168,A01,7,13,0,1,1
201300000169,A01,31,0,0,0,16
201300000170,A01,7,0,0,3,10
201300000170,B02,33,0,0,1,1
201300000171,A01,10,0,2,5,5
201300000171,B02,7,0,2,1,1
201300000171,C03,7,0,2,2,1
201300000172,A01,7,13,0,9,14
201300000173,A01,7,4,0,1,1
201300000174,A01,7,4,0,1,0
201300000175,A01,7,0,2,2,1
201300000175,B02,17,0,2,8,1
201300000176,A01,7,4,0,1,21
201300000177,A01,7,4,0,3,1
201300000178,B02,7,14,0,3,0
201300000178,A01,17,0,0,3,21
201300000179,A01,7,0,2,2,1
201300000179,B02,33,0,2,1,13
201300000180,B02,20,0,0,4,1
201300000180,A01,10,0,2,1,1
201300000181,A01,14,0,2,2,1
201300000181,B02,7,0,2,1,1
201300000182,A01,7,6,0,3,13
201300000183,B02,7,0,2,1,1
201300000183,A01,7,0,2,8,19
201300000184,A01,7,0,0,5,2
201300000184,B02,33,0,2,1,2
201300000185,B02,1,0,2,4,0
201300000185,A01,7,0,2,2,17
201300000186,A01,7,0,2,3,1
201300000186,B02,7,0,2,3,13
201300000187,B02,7,0,2,1,1
201300000187,A01,7,2,2,1,17
201300000188,A01,33,0,0,8,1
201300000189,B02,7,0,0,1,6
201300000189,A01,7,0,0,1,1
201300000190,A01,7,6,0,2,0
201300000191,A01,7,0,1,3,1
201300000192,B02,1,0,2,1,19
201300000192,A01,7,0,0,8,0
201300000193,A01,7,0,2,3,1
201300000193,B02,1,0,2,1,1
201300000194,A01,7,0,2,2,6
201300000194,B02,14,0,2,1,1
201300000195,A01,7,0,0,4,1
201300000195,B02,10,0,2,1,1
201300000196,A01,7,2,0,1,1
201300000197,A01,7,0,2,1,1
201300000197,B02,7,0,0,9,1
201300000198,A01,7,0,2,1,1
201300000198,B02,7,0,2,8,15
201300000199,A01,10,0,2,3,1
201300000199,B02,15,0,2,3,1
201300000200,A01,7,0,2,1,15
201300000200,B02,7,0,2,1,1
201300000201,A01,2,0,0,1,1
201300000202,A01,30,1,0,1,2
201300000202,B02,7,0,2,4,23
201300000203,A01,32,0,0,3,1
201300000204,A01,33,13,0,1,1
201300000205,A01,7,0,1,3,1
201300000206,A01,30,0,2,1,18
201300000206,B02,14,0,2,2,16
201300000207,A01,7,0,1,2,1
201300000208,B02,33,0,2,1,2
201300000208,A01,7,0,2,7,2
201300000209,A01,37,0,1,1,1
201300000210,A01,7,0,0,3,19
201300000210,B02,2,0,0,1,1
201300000211,A01,7,0,2,3,1
201300000211,B02,31,0,2,1,1
201300000212,A01,1,0,2,1,1
201300000212,B02,7,0,2,3,1
201300000213,A01,7,0,2,8,15
201300000213,B02,7,0,2,1,1
201300000214,A01,7,0,2,7,17
201300000214,B02,1,0,2,8,15
201300000215,A01,7,6,0,2,1
201300000216,A01,7,0,0,2,13
201300000217,A01,7,0,1,1,1
201300000218,A01,7,13,0,1,3
201300000219,A01,7,0,2,1,2
201300000219,B02,20,0,2,8,0
201300000220,B02,33,0,2,1,2
201300000220,A01,14,0,2,6,2
201300000221,A01,31,0,2,1,1
201300000221,B02,7,0,0,5,20
201300000222,B02,7,0,2,1,1
201300000222,A01,7,0,2,3,19
201300000223,A01,7,0,1,1,1
201300000224,A01,7,13,0,2,1
201300000225,A01,7,0,2,3,15
201300000225,B02,30,0,2,1,1
201300000226,B02,7,0,2,8,1
201300000226,A01,14,0,2,1,1
201300000227,B02,33,0,0,6,1
201300000227,A01,7,0,2,2,10
201300000228,A01,7,2,0,1,2
201300000229,A01,7,0,1,2,2
201300000230,B02,17,0,2,1,1
201300000230,A01,7,0,2,3,1
201300000231,A01,15,0,2,1,1
201300000231,B02,7,0,0,8,1
201300000232,B02,30,0,2,1,1
201300000232,A01,7,0,2,5,15
201300000233,A01,7,0,2,2,13
201300000233,B02,7,0,2,2,1
201300000234,A01,7,0,2,1,13
201300000234,B02,14,0,0,3,21
201300000235,A01,33,0,2,1,1
201300000235,B02,7,0,0,3,15
201300000236,A01,33,0,0,8,1
201300000237,A01,7,13,0,1,10
201300000238,A01,10,16,0,1,2
201300000239,A01,14,0,2,3,0
201300000239,B02,7,0,2,3,1
201300000240,A01,7,0,2,7,15
201300000240,B02,7,0,2,1,1
201300000241,B02,33,16,0,0,21
201300000241,A01,7,0,0,0,0
201300000242,A01,7,2,0,8,1
201300000243,A01,10,0,1,1,1
201300000244,A01,7,0,2,1,13
201300000244,B02,7,0,2,1,5
201300000245,A01,10,0,2,3,13
201300000245,B02,14,0,2,6,1
201300000246,A01,7,0,0,6,15
201300000246,B02,33,0,2,1,17
201300000247,A01,31,1,1,1,13
201300000248,A01,7,13,0,8,14
201300000249,A01,7,0,0,1,0
201300000250,A01,7,0,0,0,0
201300000251,A01,14,0,0,3,1
201300000251,B02,7,0,2,3,13
201300000252,A01,7,0,2,1,17
201300000252,B02,7,0,2,1,1
201300000252,C03,7,0,2,6,1
201300000253,A01,7,0,2,3,15
201300000253,B02,33,0,2,1,1
201300000254,B02,2,0,0,7,19
201300000254,A01,7,0,2,1,1
201300000255,A01,7,0,2,1,13
201300000255,B02,7,0,2,1,1
201300000256,A01,31,8,0,1,1
201300000257,A01,33,0,0,1,0
201300000258,A01,7,0,1,1,13
201300000259,A01,7,0,2,6,10
201300000259,B02,2,0,2,1,1
201300000260,A01,7,0,1,2,1
201300000261,A01,7,0,1,3,1
201300000262,A01,17,0,1,1,1
201300000263,B02,7,0,2,1,1
201300000263,A01,7,0,2,1,5
201300000264,A01,7,6,0,3,1
201300000265,A01,7,0,2,8,2
201300000265,B02,1,0,2,7,2
201300000266,B02,7,0,0,1,1
201300000266,C03,7,0,0,4,24
201300000266,A01,7,0,2,1,10
201300000267,A01,7,0,2,1,15
201300000267,B02,2,0,2,8,1
201300000268,A01,36,0,0,0,1
201300000269,A01,14,0,2,1,1
201300000269,B02,1,0,2,8,15
201300000270,A01,7,2,0,1,1
201300000271,A01,7,2,2,3,1
201300000271,B02,21,0,2,3,1
201300000272,A01,3,6,0,1,1
201300000273,B02,7,0,2,3,1
201300000273,C03,14,0,2,1,1
201300000273,A01,7,0,2,2,17
201300000274,B02,21,0,2,4,15
201300000274,A01,10,0,2,1,17
201300000275,A01,10,0,2,1,1
201300000275,B02,7,0,2,7,1
201300000276,A01,30,4,0,1,15
201300000277,A01,17,0,2,6,2
201300000277,B02,31,0,2,1,2
201300000278,A01,7,0,2,6,19
201300000278,B02,7,0,2,1,1
201300000279,A01,10,0,1,2,1
201300000280,A01,10,0,2,1,1
201300000280,B02,7,0,2,7,19
201300000281,A01,10,0,2,3,13
201300000281,B02,7,0,2,3,1
201300000282,A01,2,0,2,1,19
201300000282,B02,15,0,2,5,1
201300000283,A01,7,5,0,1,13
201300000284,A01,34,0,0,2,1
201300000285,B02,7,0,2,7,1
201300000285,A01,7,0,2,1,1
201300000286,A01,7,2,0,1,1
201300000287,B02,15,0,2,3,1
201300000287,A01,10,0,2,2,19
201300000288,A01,7,0,2,3,1
201300000288,B02,7,0,2,3,1
201300000289,A01,7,0,1,1,1
201300000290,A01,7,0,1,3,2
201300000291,A01,7,0,1,1,1
201300000292,A01,15,0,2,4,2
201300000292,B02,10,0,2,1,2
201300000293,B02,33,0,2,1,0
201300000293,A01,10,0,2,3,15
201300000294,A01,7,6,0,1,1
201300000295,B02,10,0,2,1,1
201300000295,A01,10,0,2,1,13
201300000296,B02,2,0,2,1,19
201300000296,A01,7,0,2,7,1
201300000297,A01,7,2,0,6,1
201300000298,A01,7,13,0,1,1
201300000299,A01,7,0,1,3,1
201300000300,A01,7,0,1,2,2
201300000301,B02,7,0,2,8,5
201300000301,C03,10,0,2,3,5
201300000301,A01,7,0,2,3,1
201300000302,A01,7,6,0,1,1
201300000303,A01,7,2,0,1,13
201300000304,A01,7,0,2,9,13
201300000304,B02,7,0,2,8,1
201300000305,A01,7,0,2,1,1
201300000305,B02,7,0,2,1,13
201300000306,A01,10,8,1,2,13
201300000307,A01,7,2,0,2,17
201300000308,A01,7,0,2,1,13
201300000308,B02,15,0,2,8,1
201300000309,A01,14,0,2,3,1
201300000309,B02,7,0,2,1,13
201300000310,A01,7,0,2,1,13
201300000310,B02,21,0,2,4,13
201300000311,A01,33,0,2,1,13
201300000311,B02,14,0,2,2,1
201300000312,A01,33,8,0,1,11
201300000313,B02,7,0,2,1,1
201300000313,A01,7,0,2,8,19
201300000314,A01,15,0,2,1,1
201300000314,B02,7,0,2,8,15
201300000315,A01,10,2,0,2,1
201300000316,A01,7,2,0,3,1
201300000317,A01,7,0,2,3,15
201300000317,B02,7,0,2,3,1
201300000318,A01,7,0,1,2,1
201300000319,A01,7,2,0,1,14
201300000320,A01,7,0,2,3,10
201300000320,B02,7,0,1,1,21
201300000321,C03,7,0,2,8,1
201300000321,B02,7,0,2,1,1
201300000321,A01,7,0,2,1,13
201300000322,B02,30,0,2,1,17
201300000322,A01,13,0,2,3,15
201300000323,A01,7,0,2,3,1
201300000323,B02,7,0,2,2,1
201300000324,A01,7,1,0,3,13
201300000325,A01,7,6,0,1,6
201300000326,A01,15,0,2,5,19
201300000326,B02,7,0,2,2,13
201300000327,B02,33,0,2,1,1
201300000327,A01,7,0,2,7,0
201300000328,A01,10,2,0,3,19
201300000329,A01,7,0,2,1,1
201300000329,B02,7,0,2,7,1
201300000330,B02,2,0,2,1,1
201300000330,A01,10,0,0,6,19
201300000331,B02,33,0,2,1,1
201300000331,A01,7,0,0,5,15
201300000332,A01,7,2,0,1,21
201300000333,B02,7,0,2,1,1
201300000333,A01,7,0,2,7,15
201300000334,C03,7,0,2,1,1
201300000334,B02,15,0,2,6,1
201300000334,A01,7,0,2,1,1
201300000335,B02,7,0,2,3,1
201300000335,A01,7,0,2,3,13
201300000336,B02,1,0,2,4,1
201300000336,A01,10,0,2,2,1
201300000337,B02,30,0,2,1,1
201300000337,A01,7,0,2,3,15
201300000338,A01,7,6,0,1,1
201300000339,C03,1,0,0,4,1
201300000339,B02,7,0,0,3,17
201300000339,A01,17,0,2,2,1
201300000340,B02,10,0,2,1,1
201300000340,A01,7,0,2,1,13
201300000341,B02,7,0,2,3,1
201300000341,A01,10,0,2,3,1
201300000342,A01,7,6,1,2,16
201300000343,A01,10,0,1,3,1
201300000344,A01,7,0,0,9,1
201300000345,B02,7,0,2,1,1
201300000345,A01,7,0,2,1,13
201300000346,A01,30,1,0,1,1
201300000347,B02,30,0,2,8,1
201300000347,A01,7,0,2,8,13
201300000348,A01,10,0,0,7,1
201300000348,B02,1,0,2,1,9
201300000349,B02,7,0,2,6,15
201300000349,A01,7,0,2,3,1
201300000350,B02,7,0,2,3,1
201300000350,A01,7,0,1,5,21
201300000351,A01,7,16,0,9,1
201300000352,A01,7,8,0,1,14
201300000353,B01,7,0,0,2,1
201300000353,A02,7,0,2,7,15
201300000354,A01,7,8,0,3,13
201300000355,A01,7,0,2,3,13
201300000355,B02,7,0,2,3,1
201300000356,A01,7,0,9,1,1
201300000356,B02,1,0,2,1,5
201300000356,C03,1,0,2,1,5
201300000356,D04,1,0,2,0,5
201300000357,A01,7,0,0,2,13
201300000357,B02,33,0,2,1,1
201300000358,B01,7,0,2,0,1
201300000358,A02,7,0,2,8,15
201300000359,A01,7,2,0,1,13
201300000360,B02,33,0,2,1,1
201300000360,A01,7,0,2,2,19
201300000361,B01,7,0,2,3,1
201300000361,A02,3,0,2,3,13
201300000362,A01,3,0,2,1,13
201300000362,B02,7,0,2,1,1
201300000363,A01,7,13,0,9,14
201300000364,A01,30,9,0,1,14
201300000365,A01,33,10,0,3,13
201300000366,A01,7,6,0,7,13
201300000367,B02,7,0,2,1,1
201300000367,A01,7,0,2,1,13
201300000368,A01,33,3,0,8,1
201300000369,A01,15,0,0,8,13
201300000370,A01,7,0,2,8,19
201300000370,B02,7,0,2,1,1
201300000371,A01,7,0,2,2,20
201300000371,B02,33,0,2,1,1
201300000372,A01,7,0,2,3,1
201300000372,B02,2,0,2,1,5
201300000373,A01,7,8,0,1,14
201300000374,A01,7,6,0,9,14
201300000375,A01,30,0,0,1,1
201300000376,A01,7,15,0,1,21
201300000377,B02,7,0,2,3,1
201300000377,A01,7,0,2,3,17
201300000378,A01,7,0,1,2,17
201300000379,B02,30,0,2,1,1
201300000379,A01,7,0,2,3,20
201300000380,B01,7,0,2,1,1
201300000380,A02,7,0,2,5,19
201300000381,A01,33,0,0,1,13
201300000382,A01,7,0,2,1,17
201300000382,B02,15,0,2,6,15
201300000383,A01,10,2,0,1,1
201300000384,A01,7,13,0,3,13
201300000385,A01,7,0,2,2,13
201300000385,B02,7,0,2,1,1
201300000386,B02,7,0,2,1,1
201300000386,A01,7,0,2,1,1
201300000387,A01,7,0,1,2,1
201300000388,A01,7,0,2,8,15
201300000388,B02,30,0,2,1,1
201300000389,B02,7,0,2,1,1
201300000389,A01,7,0,2,5,19
201300000390,A01,33,13,0,2,1
201300000391,A01,33,0,0,1,17
201300000392,A01,7,0,2,7,15
201300000392,B02,30,0,2,1,1
201300000393,A01,7,0,2,1,17
201300000393,B02,14,0,2,4,17
201300000394,A01,7,8,0,1,14
201300000395,A01,7,0,2,1,13
201300000395,B02,15,0,2,1,1
201300000396,A01,7,0,1,7,1
201300000397,A01,7,0,1,2,2
201300000398,A01,7,8,0,9,13
201300000399,A01,30,0,2,1,2
201300000399,B02,7,0,0,6,23
201300000400,B02,7,0,2,4,0
201300000400,A01,7,0,2,4,2
201300000400,D04,15,0,2,1,2
201300000400,C03,7,0,2,4,0
201300000401,A01,7,0,2,1,19
201300000401,B02,7,0,2,1,0
201300000402,A01,7,5,0,1,1
201300000403,A01,33,0,6,0,13
201300000404,A01,7,0,2,3,13
201300000404,B02,15,0,2,3,1
201300000405,B02,33,0,2,1,21
201300000405,A01,17,0,2,3,19
201300000406,A01,7,13,0,9,1
201300000407,A01,7,0,2,4,15
201300000407,C03,15,0,2,1,1
201300000407,B02,7,0,2,1,1
201300000408,A01,7,6,0,1,1
201300000409,A01,7,6,0,1,1
201300000410,B02,7,0,2,1,1
201300000410,A01,7,0,2,1,18
201300000411,B02,14,0,2,1,1
201300000411,A01,7,0,2,8,15
201300000412,C03,14,0,2,3,1
201300000412,A01,7,0,2,3,13
201300000412,B02,14,0,2,3,1
201300000413,A01,7,0,2,3,1
201300000413,B02,7,0,2,2,1
201300000414,B02,1,0,0,6,1
201300000414,A01,14,0,2,2,1
201300000415,B02,7,0,2,1,23
201300000415,C03,7,0,2,8,19
201300000415,A01,7,0,2,1,1
201300000416,A01,7,13,0,2,1
201300000417,A01,10,13,0,1,1
201300000418,C03,7,0,2,4,15
201300000418,B02,7,0,2,4,2
201300000418,A01,7,0,2,1,2
201300000419,A01,7,0,2,1,5
201300000419,B02,7,0,2,1,1
201300000420,A01,7,0,2,2,2
201300000420,B02,7,0,2,3,16
201300000421,B02,7,0,2,2,0
201300000421,A01,7,0,2,3,9
201300000422,A01,7,2,0,7,13
201300000423,B02,7,0,2,1,1
201300000423,A01,2,0,2,8,19
201300000424,A01,7,0,1,1,1
201300000425,A01,7,16,0,0,1
201300000426,A01,7,0,2,3,13
201300000426,B02,7,0,2,3,1
201300000427,B02,7,0,2,6,1
201300000427,A01,7,0,2,3,21
201300000428,B02,7,0,0,8,1
201300000428,A01,7,0,2,1,1
201300000429,A01,7,0,2,5,19
201300000429,B02,7,0,2,1,1
201300000430,A01,7,0,2,2,1
201300000430,B02,30,0,2,1,19
201300000431,B02,2,0,2,4,1
201300000431,A01,7,0,2,2,17
201300000432,B02,7,0,0,8,1
201300000432,A01,30,0,2,8,13
201300000433,A01,7,0,2,3,0
201300000433,B02,7,0,2,3,0
201300000433,C03,7,0,9,8,0
201300000434,A01,7,0,0,1,1
201300000435,B02,7,0,2,1,1
201300000435,A01,7,0,2,1,13
201300000436,B02,7,0,2,1,1
201300000436,A01,7,0,0,8,19
201300000437,A01,1,0,2,7,13
201300000437,B02,7,0,2,1,1
201300000438,A01,14,5,0,0,1
201300000439,A01,33,0,1,1,17
201300000440,A01,7,0,1,7,1
201300000441,B02,7,0,2,1,1
201300000441,A01,7,0,2,8,13
201300000442,A01,10,0,2,3,13
201300000442,B02,7,0,2,3,1
201300000443,B02,7,0,2,2,1
201300000443,A01,32,0,2,1,16
201300000444,B02,2,0,2,3,1
201300000444,A01,30,0,2,3,13
201300000445,A01,7,0,1,3,21
201300000446,A01,21,6,0,1,1
201300000447,B02,37,0,2,1,1
201300000447,A01,1,0,2,1,19
201300000448,A01,7,0,2,3,15
201300000448,B02,7,0,2,1,1
201300000448,C03,7,0,2,8,1
201300000449,A01,7,0,2,1,1
201300000449,B02,7,0,2,3,19
201300000450,A01,31,1,0,1,1
201300000451,B02,7,0,2,3,1
201300000451,A01,33,0,2,1,17
201300000452,B02,7,0,2,1,1
201300000452,A01,1,0,2,4,1
201300000453,A01,7,0,1,3,1
201300000454,A01,7,0,2,1,13
201300000454,B02,14,0,2,1,1
201300000455,A01,7,0,1,1,1
201300000456,A01,7,0,1,3,1
201300000457,A01,7,16,0,4,1
201300000458,A01,7,4,0,3,13
201300000459,A01,33,9,0,1,1
201300000460,A01,7,0,1,2,19
201300000461,A01,7,0,2,3,15
201300000461,B02,33,0,2,7,16
201300000462,A01,10,0,9,1,2
201300000462,B02,1,0,2,4,1
201300000463,A01,36,13,0,9,13
201300000464,A01,31,0,2,8,1
201300000464,B02,7,0,2,8,15
201300000465,A01,2,1,0,2,14
201300000466,A01,7,0,1,3,1
201300000467,A01,7,0,2,1,15
201300000467,B02,7,0,2,1,1
201300000468,A01,7,0,9,2,1
201300000468,B02,30,0,2,1,13
201300000469,A01,7,6,0,2,14
201300000470,A01,7,0,2,1,1
201300000470,B02,7,0,2,3,23
201300000470,C03,7,0,2,3,1
201300000470,D04,7,0,2,2,1
201300000470,E05,7,0,2,1,1
201300000470,F06,7,0,2,4,2
201300000470,G07,7,0,2,3,1
201300000470,H08,7,0,2,4,2
201300000471,A01,30,0,2,1,1
201300000471,B02,7,0,9,7,15
201300000472,A01,7,0,2,8,1
201300000472,B02,33,0,2,3,1
201300000473,B02,7,0,2,2,21
201300000473,A01,7,3,2,1,5
201300000474,A01,7,8,0,1,1
201300000475,A01,1,0,2,3,1
201300000476,A01,7,0,9,2,13
201300000476,B02,1,0,2,1,1
201300000477,A01,7,6,0,9,1
201300000478,A01,33,7,0,1,1
201300000479,B02,7,0,0,4,2
201300000479,A01,7,0,2,1,2
201300000480,A01,7,2,0,1,13
201300000481,A01,7,4,0,8,1
201300000482,A01,7,4,0,1,1
