Num_Acc,num_veh,category_veh,obstacle,obstacle_m,choc,manoeuvre
201400000119,A01,31,6,0,1,1
201400000120,A01,7,0,2,1,13
201400000120,B02,7,0,2,1,0
201400000121,A01,33,0,2,1,1
201400000121,B02,7,0,2,7,15
201400000122,A01,17,0,0,0,17
201400000122,B02,1,0,0,0,1
201400000123,A01,33,0,2,1,17
201400000123,B02,21,0,0,3,15
201400000124,A01,2,1,0,1,1
201400000125,A01,7,0,2,1,1
201400000125,B02,7,0,0,8,19
201400000126,A01,30,0,0,0,15
201400000127,A01,2,0,0,0,2
201400000128,A01,7,13,0,3,1
201400000129,A01,7,0,2,1,5
201400000129,B02,7,0,2,1,5
201400000130,A01,7,0,2,5,1
201400000130,B02,2,0,2,1,1
201400000131,A01,7,0,2,1,17
201400000131,B02,7,0,2,6,20
201400000131,C03,7,0,2,1,1
201400000132,A01,7,0,2,3,10
201400000132,B02,33,0,2,7,1
201400000133,A01,3,0,1,2,1
201400000134,A01,10,0,2,1,5
201400000134,B02,10,0,2,3,5
201400000135,A01,10,0,1,7,1
201400000136,A01,7,0,1,1,1
201400000137,A01,7,0,1,2,1
201400000138,A01,7,13,0,1,1
201400000139,A01,33,13,0,1,1
201400000140,A01,30,0,5,1,1
201400000141,A01,31,9,2,1,17
201400000141,B02,7,0,2,3,15
201400000142,A01,30,1,1,4,1
201400000143,A01,7,0,1,2,16
201400000144,A01,33,0,2,1,1
201400000144,B02,7,0,0,6,15
201400000145,B02,7,0,2,2,1
201400000145,A01,2,0,2,6,15
201400000146,A01,7,0,1,2,1
201400000147,B02,21,0,1,4,24
201400000147,A01,10,1,0,3,1
201400000148,A01,7,0,1,2,2
201400000149,A01,7,0,2,3,19
201400000149,B02,7,0,2,1,17
201400000150,A01,31,0,2,0,17
201400000150,B02,7,0,2,8,15
201400000151,A01,32,7,0,1,13
201400000152,A01,7,0,2,3,1
201400000152,B02,30,0,2,8,1
201400000152,C03,30,0,2,1,13
201400000153,A01,30,0,2,1,1
201400000153,B02,7,0,2,3,1
201400000154,A01,7,2,0,8,1
201400000155,A01,7,0,1,2,1
201400000156,A01,7,0,2,5,1
201400000156,B02,30,0,2,1,2
201400000157,A01,7,0,0,9,0
201400000158,B02,7,0,2,1,1
201400000158,A01,2,0,2,1,5
201400000159,A01,10,1,0,3,13
201400000159,B02,30,0,0,1,0
201400000160,B02,7,0,2,1,1
201400000160,A01,7,0,2,1,13
201400000161,A01,7,0,0,1,13
201400000161,B02,7,0,0,1,0
201400000162,A01,7,14,0,1,1
201400000163,A01,7,0,0,2,14
201400000164,A01,7,0,0,1,1
201400000165,A01,7,0,1,2,1
201400000166,A01,7,14,0,4,1
201400000166,B02,33,14,0,1,1
201400000167,A01,7,0,2,6,15
201400000167,B02,33,0,2,1,17
201400000168,A01,30,0,2,1,1
201400000168,B02,10,0,2,3,19
201400000169,A01,7,0,2,1,5
201400000169,B02,10,0,2,2,1
201400000170,A01,7,0,2,1,17
201400000170,B02,7,0,2,1,1
201400000171,A01,7,0,2,7,15
201400000171,B02,30,0,2,1,1
201400000172,A01,33,0,2,1,21
201400000172,B02,7,0,2,3,10
201400000173,A01,15,0,2,4,20
201400000173,B02,33,0,2,1,23
201400000174,A01,33,16,0,7,1
201400000175,A01,7,0,2,8,19
201400000175,B02,7,0,2,1,0
201400000176,A01,7,0,2,3,13
201400000176,B02,7,0,2,3,1
201400000177,B02,33,0,0,1,1
201400000177,A01,7,0,0,8,1
201400000178,A01,7,8,0,1,5
201400000179,A01,33,8,0,1,1
201400000180,A01,7,3,0,2,1
201400000181,A01,7,13,0,5,1
201400000182,A01,7,0,1,2,1
201400000183,A01,7,0,0,1,1
201400000183,B02,7,0,0,4,1
201400000183,C03,7,0,0,4,1
201400000184,A01,7,4,0,3,13
201400000185,A01,14,0,2,1,2
201400000185,B02,17,0,2,4,2
201400000186,A01,33,0,0,1,16
201400000187,A01,7,0,0,1,0
201400000187,C03,7,0,0,8,0
201400000187,B02,7,0,0,1,0
201400000188,B02,7,0,2,8,1
201400000188,A01,7,2,2,5,17
201400000189,A01,7,0,1,7,1
201400000190,B02,1,1,0,1,21
201400000190,A01,21,1,9,2,0
201400000191,A01,7,0,2,7,1
201400000191,B02,7,0,2,3,9
201400000192,A01,7,2,2,1,5
201400000192,B02,33,0,2,1,1
201400000193,A01,15,0,2,2,13
201400000193,B02,10,0,2,3,1
201400000194,A01,7,0,1,1,1
201400000195,A01,7,2,0,2,1
201400000196,A01,10,13,0,6,1
201400000197,A01,7,2,0,3,1
201400000198,A01,7,16,0,3,19
201400000199,A01,7,0,1,2,1
201400000200,B02,7,0,0,8,19
201400000200,A01,7,0,0,1,1
201400000201,B02,7,0,2,2,15
201400000201,A01,10,0,2,1,1
201400000202,B02,33,0,2,1,1
201400000202,A01,10,0,2,5,15
201400000203,B02,17,0,2,1,14
201400000203,A01,7,0,2,1,17
201400000204,A01,14,0,0,5,1
201400000204,B02,14,0,0,1,0
201400000204,C03,14,0,0,1,0
201400000205,A01,7,2,0,3,13
201400000206,A01,7,8,0,1,15
201400000207,A01,31,2,0,1,1
201400000208,A01,7,0,2,1,13
201400000208,B02,10,0,0,1,0
201400000209,B02,30,0,2,0,19
201400000209,A01,7,0,2,2,1
201400000210,A01,7,2,6,9,0
201400000211,B02,7,0,2,3,13
201400000211,A01,7,0,2,3,1
201400000212,A01,7,16,0,9,1
201400000213,A01,7,0,2,3,13
201400000213,B02,17,0,2,1,1
201400000214,A01,7,0,2,8,19
201400000214,B02,33,0,2,1,1
201400000215,A01,7,13,0,0,1
201400000216,B02,33,0,0,1,17
201400000216,A01,7,0,0,3,1
201400000217,A01,7,0,2,1,15
201400000217,B02,1,0,2,8,15
201400000218,A01,7,2,0,7,0
201400000219,B02,7,0,2,3,1
201400000219,C03,7,0,2,3,2
201400000219,A01,7,0,2,3,13
201400000220,A01,7,0,1,6,20
201400000221,A01,33,0,2,3,1
201400000221,B02,7,0,2,8,15
201400000222,A01,33,0,2,1,1
201400000222,B02,7,0,2,7,19
201400000223,A01,33,13,0,1,1
201400000224,A01,7,0,1,2,1
201400000225,A01,7,6,0,1,13
201400000226,A01,7,8,0,3,1
201400000227,A01,7,0,1,2,21
201400000228,A01,7,0,2,3,15
201400000228,B02,31,0,2,1,17
201400000229,A01,38,0,1,1,1
201400000230,A01,7,4,2,3,15
201400000230,B02,7,4,2,2,17
201400000231,B02,14,0,2,1,12
201400000231,A01,7,0,0,4,1
201400000232,A01,7,0,2,6,13
201400000232,B02,7,0,2,3,1
201400000233,A01,31,0,2,8,13
201400000233,B02,7,0,2,3,1
201400000234,A01,7,6,0,1,1
201400000235,A01,7,0,1,3,1
201400000236,B02,7,0,2,1,13
201400000236,A01,7,0,2,1,13
201400000237,A01,32,0,0,0,0
201400000238,A01,7,9,0,1,13
201400000239,A01,10,13,0,1,18
201400000240,A01,7,8,1,1,1
201400000241,A01,7,0,0,1,1
201400000241,B02,2,0,0,7,19
201400000242,A01,31,0,0,7,1
201400000243,B02,2,0,2,7,1
201400000243,A01,7,0,2,3,9
201400000244,A01,10,0,1,3,15
201400000245,B02,10,0,2,2,21
201400000245,A01,7,0,2,5,13
201400000246,A01,7,0,2,2,1
201400000246,B02,14,0,2,3,1
201400000247,A01,36,2,0,1,14
201400000248,A01,10,0,1,5,2
201400000249,C03,7,0,2,8,1
201400000249,A01,7,0,2,3,13
201400000249,B02,7,0,2,3,1
201400000250,A01,2,0,2,1,17
201400000250,B02,7,0,2,3,15
201400000251,A01,7,0,0,9,1
201400000252,A01,10,0,2,1,13
201400000252,B02,7,0,2,1,13
201400000253,A01,33,0,2,1,1
201400000253,B02,7,0,2,2,1
201400000254,A01,7,0,2,3,15
201400000254,B02,31,0,2,1,1
201400000255,A01,7,0,2,3,13
201400000256,B02,1,0,2,7,19
201400000256,A01,7,0,2,1,21
201400000257,A01,7,0,1,2,12
201400000258,A01,7,0,2,2,1
201400000258,B02,2,0,2,1,1
201400000259,A01,30,3,0,3,1
201400000260,A01,33,0,0,0,0
201400000261,A01,7,0,0,3,0
201400000261,B02,7,0,0,3,0
201400000262,B02,33,0,0,5,9
201400000262,A01,7,0,0,3,9
201400000263,A01,30,0,5,1,1
201400000264,B02,7,0,2,8,13
201400000264,A01,33,15,2,7,17
201400000265,A01,30,0,2,2,1
201400000265,B02,7,0,2,2,19
201400000266,A01,7,3,0,1,1
201400000267,A01,7,6,0,3,1
201400000268,A01,31,0,0,0,1
201400000269,A01,33,1,1,1,1
201400000270,A01,7,0,2,3,19
201400000270,B02,30,0,2,1,21
201400000271,A01,31,0,1,1,1
201400000272,A01,10,0,2,3,10
201400000272,B02,33,0,2,1,1
201400000273,A01,7,0,2,3,19
201400000273,B02,33,0,2,2,1
201400000274,A01,7,13,0,1,1
201400000275,B02,7,0,2,7,1
201400000275,A01,7,0,2,8,20
201400000276,A01,7,0,1,2,0
201400000277,A01,10,6,0,9,1
201400000278,A01,7,0,1,1,1
201400000279,A01,7,1,0,3,3
201400000279,B02,14,0,2,3,23
201400000280,A01,7,2,0,7,1
201400000281,B02,7,0,2,1,1
201400000282,A01,7,0,2,1,1
201400000282,B02,7,0,2,8,15
201400000283,A01,10,0,2,1,13
201400000283,B02,7,0,2,1,1
201400000283,C03,7,2,0,1,21
201400000284,B02,2,0,2,1,1
201400000284,A01,7,0,2,3,15
201400000285,A01,7,0,0,6,1
201400000285,B02,3,0,2,1,19
201400000286,A01,14,0,0,4,1
201400000286,B02,7,0,2,1,2
201400000287,A01,2,0,2,7,17
201400000287,B02,21,0,2,0,2
201400000288,A01,33,13,0,1,1
201400000289,B02,33,0,2,1,1
201400000289,A01,10,0,2,7,15
201400000290,B02,17,0,2,3,5
201400000290,A01,7,0,2,3,5
201400000291,A01,7,0,2,2,18
201400000291,B02,1,0,2,1,15
201400000292,A01,7,4,0,2,1
201400000293,A01,7,2,0,1,1
201400000294,A01,7,0,2,1,1
201400000294,B02,7,0,2,1,0
201400000295,A01,7,2,0,3,13
201400000296,A01,7,13,0,3,0
201400000297,A01,7,9,2,7,19
201400000297,B02,7,0,2,1,1
201400000298,B02,10,0,2,1,1
201400000298,A01,10,0,2,1,15
201400000299,B02,7,0,2,1,1
201400000299,A01,7,0,2,1,5
201400000300,A01,7,8,0,1,1
201400000301,A01,7,2,0,1,1
201400000302,A01,7,0,0,3,15
201400000302,B02,30,0,0,8,1
201400000303,A01,7,0,2,7,13
201400000303,B02,7,0,2,1,1
201400000304,A01,7,0,1,2,1
201400000305,B02,30,0,2,8,19
201400000305,A01,14,0,2,1,1
201400000306,A01,7,2,0,4,0
201400000307,A01,7,0,2,1,1
201400000307,B02,7,0,2,4,1
201400000307,C03,7,0,2,1,1
201400000308,B02,7,0,2,3,15
201400000308,A01,31,0,2,1,17
201400000309,A01,7,0,2,1,2
201400000309,B02,21,0,2,4,1
201400000310,A01,7,0,0,9,1
201400000311,A01,7,0,1,2,1
201400000312,A01,33,8,0,7,1
201400000313,A01,7,16,0,7,1
201400000314,A01,7,0,0,1,1
201400000315,A01,7,0,2,1,5
201400000315,B02,7,0,2,2,11
201400000316,A01,7,0,1,1,0
201400000317,A01,7,0,2,1,9
201400000317,B02,7,0,2,1,17
201400000318,A01,7,0,1,2,1
201400000319,A01,33,9,0,1,1
201400000320,A01,7,0,1,2,1
201400000321,A01,7,0,1,2,1
201400000322,A01,7,0,2,6,19
201400000322,B02,1,0,2,1,1
201400000323,B02,7,0,2,3,1
201400000323,A01,10,0,2,2,19
201400000324,A01,7,0,0,3,10
201400000324,B02,33,0,0,1,1
201400000325,B02,7,0,2,1,1
201400000325,A01,30,0,2,8,19
201400000326,A01,7,6,0,1,16
201400000327,B02,7,0,2,8,1
201400000327,A01,7,0,2,7,21
201400000328,B02,7,0,2,3,19
201400000328,A01,17,0,2,2,1
201400000329,A01,7,0,1,2,1
201400000330,A01,7,9,0,8,14
201400000331,B02,7,0,2,1,1
201400000331,A01,7,0,2,3,19
201400000332,A01,7,2,0,6,13
201400000333,A01,7,8,0,8,13
201400000334,B02,7,0,2,3,19
201400000334,A01,30,0,2,1,1
201400000335,A01,7,13,0,0,1
201400000336,A01,7,9,0,1,13
201400000337,B02,14,0,2,1,1
201400000337,A01,7,0,2,3,13
201400000338,B02,7,0,2,1,1
201400000338,A01,7,0,2,7,13
201400000339,A01,7,1,0,1,14
201400000339,B02,7,0,0,4,23
201400000340,A01,33,0,0,9,1
201400000341,A01,7,13,0,1,13
201400000342,B02,7,0,2,1,1
201400000342,A01,21,0,2,8,13
201400000343,C03,7,0,2,3,21
201400000343,A01,7,0,2,1,13
201400000343,B02,7,0,2,1,1
201400000344,B02,7,0,2,2,1
201400000344,A01,7,0,2,3,19
201400000345,B02,7,0,2,0,1
201400000345,A01,7,0,2,3,13
201400000346,B02,31,0,2,2,1
201400000346,A01,7,0,2,3,10
201400000347,A01,2,1,0,1,14
201400000348,A01,7,0,2,7,15
201400000348,B02,33,0,2,1,1
201400000349,A01,7,0,0,9,14
201400000350,A01,33,6,0,2,1
201400000351,A01,7,0,2,3,15
201400000351,B02,33,0,2,0,1
201400000352,A01,7,0,2,1,13
201400000352,B02,7,0,2,8,1
201400000353,A01,10,0,2,7,15
201400000353,B02,2,0,2,1,1
201400000354,A01,30,6,0,1,13
201400000355,B02,7,0,2,3,1
201400000355,A01,33,0,2,1,13
201400000356,A01,7,0,1,3,1
201400000357,A01,7,0,1,1,13
201400000358,A01,7,0,0,3,13
201400000359,A01,7,7,0,1,14
201400000360,A01,36,7,0,1,14
201400000361,A01,7,2,0,7,14
201400000362,A01,7,16,0,1,13
201400000363,A01,30,15,0,8,14
201400000364,A01,33,7,0,1,14
201400000365,A01,7,0,2,3,13
201400000365,B02,7,0,2,3,1
201400000366,A01,7,0,2,3,13
201400000366,B02,7,0,2,3,1
201400000367,A01,7,0,1,6,4
201400000368,A01,10,0,1,7,13
201400000369,A01,1,0,0,0,1
201400000370,A01,7,0,0,7,15
201400000370,B02,33,0,2,1,1
201400000371,A01,30,0,2,1,13
201400000371,B02,7,0,2,1,1
201400000372,A01,7,0,1,2,1
201400000373,A01,7,0,0,3,13
201400000374,A01,33,13,0,1,13
201400000375,B02,15,0,2,8,1
201400000375,A01,7,0,2,3,13
201400000376,A01,7,0,1,2,1
201400000377,A01,33,8,0,2,13
201400000378,A01,7,1,0,2,9
201400000378,B02,7,1,0,4,23
201400000379,B02,7,0,2,4,1
201400000379,A01,7,0,2,1,1
201400000379,C03,14,0,2,4,6
201400000380,A01,7,15,0,1,14
201400000381,A01,7,0,2,5,9
201400000381,B02,7,0,2,6,1
201400000382,A01,7,0,2,2,15
201400000382,B02,30,0,2,3,1
201400000383,A01,7,0,2,1,13
201400000383,B02,17,0,2,1,1
201400000384,A01,7,13,0,7,14
201400000385,A01,7,13,0,1,14
201400000386,C03,7,0,2,3,1
201400000386,A01,33,0,2,3,13
201400000386,B02,21,0,2,0,1
201400000387,B02,33,0,2,1,1
201400000387,A01,10,0,2,2,15
201400000388,B02,17,0,2,2,1
201400000388,A01,7,0,0,3,9
201400000389,A01,7,0,2,3,1
201400000389,B02,31,0,2,1,13
201400000390,A01,2,0,2,1,17
201400000390,B02,7,0,2,3,1
201400000391,A01,7,2,0,1,14
201400000392,B01,7,0,2,2,21
201400000392,A02,7,0,2,6,15
201400000393,B02,7,0,2,7,15
201400000393,A01,30,0,2,1,1
201400000394,A01,31,15,0,1,14
201400000395,B02,7,0,2,1,1
201400000395,A01,7,0,2,1,17
201400000396,B02,2,0,2,8,1
201400000396,A01,7,0,2,1,15
201400000397,B02,7,0,2,1,1
201400000397,A01,7,0,2,1,15
201400000398,A01,7,1,2,3,13
201400000398,B02,7,0,2,3,1
201400000399,A01,1,0,0,4,14
201400000399,B02,7,0,2,1,14
201400000400,A01,7,0,2,8,9
201400000400,B02,31,0,2,1,1
201400000401,B02,13,0,2,4,1
201400000401,A01,33,0,2,1,2
201400000402,A01,33,0,2,1,1
201400000402,B02,15,0,2,7,1
201400000403,A01,36,8,0,8,1
201400000404,A01,33,6,0,1,5
201400000405,A01,10,0,2,7,1
201400000405,B02,7,0,2,1,16
201400000406,A01,7,2,0,2,1
201400000407,A01,7,0,2,3,13
201400000407,B02,7,0,2,3,1
201400000408,B02,33,0,2,1,1
201400000408,A01,10,0,0,7,15
201400000409,A01,7,13,0,7,1
201400000410,A01,7,0,2,1,1
201400000411,A01,7,0,2,1,1
201400000411,B02,10,0,2,5,19
201400000412,C03,7,0,2,1,1
201400000412,A01,7,0,2,1,17
201400000412,B02,7,0,2,1,1
201400000413,A01,7,0,2,1,1
201400000413,B02,7,0,2,7,19
201400000414,B02,7,0,2,6,15
201400000414,A01,2,0,2,1,17
201400000415,A01,14,0,1,3,1
201400000416,B02,7,0,0,1,0
201400000416,A01,7,0,0,1,1
201400000417,A01,33,0,2,1,2
201400000417,B02,30,0,2,8,10
201400000418,A01,7,0,0,0,17
201400000419,A01,7,0,2,3,1
201400000419,B02,7,0,2,6,19
201400000420,A01,2,1,0,1,1
201400000421,B02,10,0,2,1,1
201400000421,A01,7,0,2,1,13
201400000422,A01,7,1,0,2,1
201400000423,A01,7,16,9,2,21
201400000424,A01,7,2,0,1,1
201400000425,A01,7,16,0,9,1
201400000426,A01,7,0,2,8,19
201400000426,B02,7,0,2,1,1
201400000427,A01,7,0,2,1,15
201400000427,B02,7,0,2,3,0
201400000427,C03,7,0,2,3,0
201400000428,A01,10,6,0,8,17
201400000428,B02,10,0,2,1,1
201400000429,A01,7,0,1,1,1
201400000430,A01,7,0,0,2,13
201400000431,A01,10,0,1,2,15
201400000432,A01,37,0,1,2,1
201400000433,B02,36,0,2,3,1
201400000433,A01,7,0,2,8,5
201400000434,A01,33,14,0,8,21
201400000434,B02,7,0,0,0,23
201400000435,A01,33,0,1,2,21
201400000436,A01,30,0,1,1,13
201400000437,A01,31,4,0,1,17
201400000438,B02,31,0,2,1,1
201400000438,A01,7,0,2,1,13
201400000439,A01,7,0,2,1,0
201400000439,B02,7,0,2,3,0
201400000439,C03,7,0,2,1,0
201400000439,D04,7,0,2,6,0
201400000439,E05,10,0,2,7,0
201400000440,A01,3,0,1,2,1
201400000441,A01,7,0,0,9,1
201400000442,A01,14,14,1,2,1
201400000443,A01,7,0,2,3,1
201400000443,B02,7,0,2,2,19
201400000444,B02,7,0,2,2,1
201400000444,A01,7,0,2,3,1
201400000445,A01,7,0,2,1,1
201400000445,B02,37,0,0,8,1
201400000446,A01,7,0,1,3,17
201400000447,A01,7,0,0,3,15
201400000447,B02,33,0,2,7,17
201400000448,A01,7,0,2,7,13
201400000448,B02,10,0,2,9,1
201400000448,C03,7,0,2,2,1
201400000449,A01,7,0,1,1,1
201400000450,A01,7,0,2,2,19
201400000450,B02,7,0,2,3,1
201400000451,B02,7,0,2,1,15
201400000451,A01,33,0,2,1,1
201400000452,B02,35,0,2,3,15
201400000452,A01,7,0,2,7,17
201400000453,B02,7,0,0,0,19
201400000453,A01,7,2,0,1,1
201400000454,A01,7,0,2,1,19
201400000454,B02,7,0,2,3,1
201400000455,A01,7,0,2,7,19
201400000455,B02,7,0,2,1,1
201400000456,A01,33,0,2,3,2
201400000456,B02,33,0,0,5,2
201400000457,A01,7,0,0,3,16
201400000457,B02,7,0,2,1,2
201400000458,B02,7,0,2,1,1
201400000458,A01,7,0,2,1,13
201400000459,A01,7,0,2,2,13
201400000459,B02,7,0,2,3,1
201400000460,B02,10,0,2,8,1
201400000460,A01,2,0,2,1,19
201400000461,A01,7,2,0,1,13
201400000462,A01,7,0,2,1,13
201400000462,B02,7,0,2,8,1
201400000462,C03,10,0,2,3,1
201400000463,B02,39,0,0,3,1
201400000463,A01,30,0,4,2,19
201400000464,A01,2,0,2,8,15
201400000464,B02,7,0,2,2,1
201400000465,A01,7,2,6,9,21
201400000466,B02,2,0,2,1,5
201400000466,A01,7,0,2,1,2
201400000467,C03,7,0,0,5,17
201400000467,E05,7,1,1,9,17
201400000467,F06,7,0,0,3,24
201400000467,B02,7,0,0,4,23
201400000467,A01,7,1,0,5,1
201400000467,D04,7,3,0,8,1
201400000468,A01,7,0,0,9,0
201400000469,A01,7,0,2,8,1
201400000469,B02,7,0,2,1,6
201400000469,C03,7,0,2,1,23
201400000470,A01,33,0,2,1,1
201400000470,B02,7,0,2,2,19
201400000471,A01,3,0,0,1,13
201400000471,B02,15,0,0,2,21
201400000472,A01,31,0,2,1,1
201400000472,B02,7,0,2,7,1
201400000473,A01,7,0,0,7,15
201400000473,B02,1,0,2,3,1
201400000474,A01,7,0,1,2,17
201400000474,B02,7,0,2,3,15
201400000475,A01,31,0,0,8,13
201400000476,B02,36,0,2,1,1
201400000476,A01,31,0,2,1,1
201400000477,A01,7,0,2,3,13
201400000477,B02,7,0,2,3,1
201400000478,A01,7,0,0,2,17
201400000479,A01,7,0,2,1,9
201400000479,B02,7,5,2,6,1
201400000480,A01,7,0,2,3,17
201400000480,B02,7,0,2,1,1
201400000481,A01,10,0,2,2,12
201400000481,B02,7,0,2,7,1
201400000482,A01,7,0,2,1,13
201400000482,B02,7,0,2,1,1
201400000483,A01,7,0,2,3,1
201400000483,B02,10,0,2,2,17
